Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
922.300	14.904	32.810	0.115	0.033
922.362	14.928	32.865	0.106	0.033
922.425	14.935	32.889	0.115	0.041
922.487	14.941	32.895	0.115	0.033
922.550	14.928	32.883	0.115	0.033
922.612	14.910	32.834	0.123	0.033
922.675	14.855	32.712	0.123	0.033
922.738	14.795	32.578	0.115	0.041
922.800	14.709	32.396	0.115	0.033
922.863	14.612	32.158	0.115	0.033
922.925	14.460	31.848	0.139	0.041
922.988	14.271	31.416	0.139	0.033
923.050	14.021	30.862	0.123	0.033
923.113	13.729	30.222	0.139	0.033
923.175	13.425	29.553	0.147	0.041
923.238	13.114	28.877	0.123	0.033
923.301	12.828	28.244	0.131	0.041
923.363	12.566	27.659	0.131	0.025
923.426	12.335	27.160	0.131	0.033
923.488	12.134	26.715	0.131	0.041
923.551	11.963	26.314	0.139	0.033
923.613	11.787	25.942	0.131	0.041
923.676	11.598	25.534	0.115	0.041
923.738	11.422	25.145	0.131	0.033
923.801	11.233	24.737	0.131	0.041
923.863	11.038	24.298	0.131	0.033
923.926	10.862	23.903	0.123	0.033
923.989	10.661	23.476	0.139	0.033
924.051	10.478	23.087	0.139	0.033
924.114	10.301	22.685	0.139	0.041
924.176	10.107	22.265	0.147	0.025
924.239	9.912	21.833	0.139	0.025
924.301	9.717	21.388	0.139	0.041
924.364	9.498	20.907	0.147	0.041
924.426	9.291	20.457	0.131	0.033
924.489	9.059	19.951	0.131	0.033
924.552	8.846	19.470	0.139	0.033
924.614	8.627	18.989	0.131	0.041
924.677	8.408	18.502	0.115	0.025
924.739	8.170	18.003	0.131	0.033
924.802	7.945	17.492	0.139	0.041
924.864	7.714	16.968	0.156	0.033
924.927	7.464	16.438	0.139	0.041
924.989	7.233	15.909	0.139	0.041
925.052	7.014	15.434	0.131	0.041
925.114	6.819	15.008	0.139	0.041
925.177	6.618	14.569	0.139	0.033
925.240	6.435	14.155	0.139	0.033
925.302	6.247	13.741	0.139	0.033
925.365	6.009	13.199	0.139	0.025
925.427	5.741	12.615	0.139	0.041
925.490	5.443	11.976	0.139	0.033
925.552	5.132	11.294	0.156	0.041
925.615	4.822	10.612	0.147	0.033
925.677	4.481	9.863	0.139	0.033
925.740	4.104	9.029	0.147	0.041
925.803	3.683	8.085	0.147	0.025
925.865	3.202	7.056	0.123	0.033
925.928	2.685	5.924	0.131	0.033
925.990	2.167	4.761	0.147	0.041
926.053	1.644	3.616	0.139	0.033
926.115	1.139	2.527	0.139	0.049
926.178	0.670	1.479	0.147	0.041
926.240	0.225	0.518	0.115	0.033
926.303	-0.177	-0.371	0.123	0.025
926.365	-0.560	-1.236	0.139	0.033
926.428	-0.944	-2.058	0.139	0.041
926.491	-1.297	-2.843	0.115	0.025
926.553	-1.656	-3.629	0.123	0.033
926.616	-2.021	-4.432	0.115	0.041
926.678	-2.381	-5.205	0.098	0.025
926.741	-2.721	-5.954	0.106	0.049
926.803	-3.026	-6.648	0.090	0.033
926.866	-3.342	-7.342	0.082	0.033
926.928	-3.623	-7.957	0.082	0.041
926.991	-3.921	-8.615	0.082	0.033
927.054	-4.219	-9.266	0.074	0.041
927.116	-4.518	-9.930	0.066	0.025
927.179	-4.822	-10.588	0.066	0.025
927.241	-5.132	-11.263	0.049	0.033
927.304	-5.419	-11.921	0.049	0.033
927.366	-5.729	-12.591	0.057	0.033
927.429	-6.015	-13.224	0.033	0.041
927.491	-6.314	-13.887	0.033	0.033
927.554	-6.612	-14.539	0.049	0.033
927.616	-6.916	-15.184	0.016	0.033
927.679	-7.196	-15.817	0.049	0.025
927.742	-7.495	-16.457	0.033	0.033
927.804	-7.738	-17.011	0.025	0.041
927.867	-7.963	-17.510	0.016	0.041
927.929	-8.177	-17.973	0.025	0.041
927.992	-8.371	-18.429	0.016	0.033
928.054	-8.572	-18.862	0.016	0.033
928.117	-8.816	-19.391	0.016	0.041
928.179	-9.084	-19.994	-0.000	0.033
928.242	-9.333	-20.536	0.008	0.041
928.305	-9.577	-21.047	0.016	0.041
928.367	-9.766	-21.479	-0.000	0.033
928.430	-9.936	-21.839	0.008	0.041
928.492	-10.100	-22.234	-0.008	0.033
928.555	-10.289	-22.630	0.008	0.033
928.617	-10.490	-23.093	-0.008	0.041
928.680	-10.734	-23.616	-0.000	0.033
928.742	-10.989	-24.152	-0.016	0.041
928.805	-11.233	-24.712	-0.008	0.049
928.867	-11.489	-25.279	-0.016	0.049
928.930	-11.726	-25.820	-0.033	0.033
928.993	-11.970	-26.326	-0.033	0.025
929.055	-12.170	-26.770	-0.025	0.033
929.118	-12.353	-27.202	-0.025	0.041
929.180	-12.524	-27.574	-0.041	0.033
929.243	-12.706	-27.964	-0.016	0.041
929.305	-12.883	-28.359	-0.025	0.041
929.368	-13.065	-28.743	-0.033	0.041
929.430	-13.248	-29.151	-0.025	0.033
929.493	-13.431	-29.540	-0.041	0.025
929.556	-13.589	-29.924	-0.041	0.025
929.618	-13.760	-30.277	-0.041	0.033
929.681	-13.906	-30.600	-0.049	0.041
929.743	-14.052	-30.880	-0.041	0.041
929.806	-14.155	-31.136	-0.049	0.033
929.868	-14.259	-31.361	-0.041	0.033
929.931	-14.356	-31.568	-0.049	0.041
929.993	-14.429	-31.744	-0.066	0.025
930.056	-14.490	-31.872	-0.049	0.033
930.118	-14.545	-31.976	-0.057	0.041
930.181	-14.588	-32.079	-0.049	0.033
930.244	-14.636	-32.195	-0.066	0.033
930.306	-14.703	-32.329	-0.066	0.041
930.369	-14.770	-32.475	-0.074	0.041
930.431	-14.813	-32.560	-0.074	0.041
930.494	-14.862	-32.652	-0.074	0.033
930.556	-14.880	-32.706	-0.090	0.033
930.619	-14.916	-32.773	-0.106	0.025
930.681	-14.928	-32.804	-0.098	0.025
930.744	-14.947	-32.828	-0.098	0.049
930.807	-14.941	-32.816	-0.123	0.033
930.869	-14.928	-32.773	-0.139	0.041
930.932	-14.898	-32.706	-0.123	0.033
930.994	-14.843	-32.578	-0.147	0.041
931.057	-14.782	-32.414	-0.156	0.041
931.119	-14.691	-32.219	-0.172	0.033
931.182	-14.575	-31.957	-0.188	0.033
931.244	-14.435	-31.610	-0.188	0.049
931.307	-14.222	-31.142	-0.205	0.033
931.369	-13.967	-30.527	-0.254	0.033
931.432	-13.662	-29.790	-0.295	0.033
931.495	-13.333	-28.999	-0.311	0.033
931.557	-12.999	-28.219	-0.352	0.041
