Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
94.145	-10.961	-19.960	-4.792	-2.146
94.150	-10.973	-20.009	-4.800	-2.138
94.156	-10.997	-20.052	-4.808	-2.138
94.161	-11.022	-20.094	-4.808	-2.146
94.167	-11.040	-20.131	-4.824	-2.146
94.172	-11.070	-20.173	-4.824	-2.146
94.178	-11.089	-20.204	-4.841	-2.162
94.183	-11.101	-20.259	-4.857	-2.162
94.189	-11.125	-20.289	-4.865	-2.171
94.195	-11.156	-20.332	-4.874	-2.171
94.200	-11.174	-20.374	-4.882	-2.179
94.206	-11.198	-20.417	-4.898	-2.187
94.211	-11.217	-20.460	-4.898	-2.195
94.217	-11.241	-20.496	-4.931	-2.203
94.222	-11.265	-20.527	-4.923	-2.203
94.228	-11.290	-20.575	-4.947	-2.203
94.233	-11.308	-20.618	-4.947	-2.195
94.239	-11.332	-20.667	-4.972	-2.212
94.245	-11.338	-20.703	-4.964	-2.220
94.250	-11.375	-20.740	-4.980	-2.220
94.256	-11.393	-20.776	-4.996	-2.228
94.261	-11.417	-20.819	-4.996	-2.236
94.267	-11.424	-20.855	-4.996	-2.236
94.272	-11.454	-20.898	-5.029	-2.236
94.278	-11.472	-20.953	-5.037	-2.236
94.283	-11.497	-20.989	-5.037	-2.253
94.289	-11.521	-21.020	-5.054	-2.261
94.294	-11.527	-21.068	-5.062	-2.253
94.300	-11.557	-21.111	-5.062	-2.269
94.306	-11.582	-21.148	-5.087	-2.269
94.311	-11.600	-21.184	-5.095	-2.277
94.317	-11.618	-21.239	-5.103	-2.269
94.322	-11.637	-21.269	-5.119	-2.277
94.328	-11.655	-21.312	-5.128	-2.285
94.333	-11.679	-21.355	-5.128	-2.285
94.339	-11.698	-21.391	-5.144	-2.310
94.344	-11.716	-21.440	-5.152	-2.293
94.350	-11.740	-21.482	-5.168	-2.293
94.356	-11.752	-21.513	-5.177	-2.310
94.361	-11.783	-21.549	-5.185	-2.310
94.367	-11.789	-21.592	-5.193	-2.310
94.372	-11.801	-21.641	-5.201	-2.318
94.378	-11.825	-21.671	-5.209	-2.318
94.383	-11.844	-21.708	-5.226	-2.334
94.389	-11.862	-21.756	-5.226	-2.326
94.394	-11.880	-21.787	-5.242	-2.326
94.400	-11.898	-21.836	-5.250	-2.334
94.405	-11.917	-21.872	-5.259	-2.334
94.411	-11.935	-21.902	-5.275	-2.343
94.417	-11.947	-21.951	-5.291	-2.343
94.422	-11.978	-21.988	-5.291	-2.359
94.428	-11.990	-22.024	-5.291	-2.359
94.433	-12.008	-22.061	-5.308	-2.367
94.439	-12.026	-22.097	-5.316	-2.384
94.444	-12.045	-22.140	-5.340	-2.384
94.450	-12.051	-22.176	-5.340	-2.375
94.455	-12.081	-22.213	-5.357	-2.384
94.461	-12.099	-22.256	-5.357	-2.392
94.467	-12.118	-22.298	-5.373	-2.392
94.472	-12.124	-22.329	-5.373	-2.400
94.478	-12.142	-22.365	-5.390	-2.400
94.483	-12.166	-22.396	-5.406	-2.408
94.489	-12.172	-22.438	-5.406	-2.408
94.494	-12.197	-22.475	-5.414	-2.416
94.500	-12.221	-22.517	-5.431	-2.408
94.505	-12.227	-22.554	-5.431	-2.416
94.511	-12.239	-22.590	-5.439	-2.425
94.516	-12.252	-22.621	-5.455	-2.425
94.522	-12.276	-22.651	-5.455	-2.433
94.528	-12.288	-22.700	-5.472	-2.425
94.533	-12.300	-22.731	-5.463	-2.449
94.539	-12.325	-22.767	-5.480	-2.441
94.544	-12.337	-22.797	-5.496	-2.449
94.550	-12.349	-22.834	-5.504	-2.441
94.555	-12.367	-22.864	-5.521	-2.457
94.561	-12.385	-22.895	-5.521	-2.449
94.566	-12.398	-22.944	-5.537	-2.465
94.572	-12.416	-22.968	-5.537	-2.474
94.578	-12.434	-23.004	-5.545	-2.465
94.583	-12.446	-23.035	-5.553	-2.465
94.589	-12.465	-23.084	-5.570	-2.482
94.594	-12.483	-23.108	-5.578	-2.490
94.600	-12.495	-23.151	-5.586	-2.482
94.605	-12.507	-23.181	-5.594	-2.490
94.611	-12.532	-23.218	-5.611	-2.490
94.616	-12.538	-23.254	-5.611	-2.498
94.622	-12.556	-23.285	-5.619	-2.506
94.627	-12.586	-23.321	-5.627	-2.506
94.633	-12.586	-23.352	-5.627	-2.498
94.639	-12.605	-23.388	-5.644	-2.506
94.644	-12.617	-23.418	-5.652	-2.523
94.650	-12.647	-23.449	-5.660	-2.523
94.655	-12.666	-23.479	-5.676	-2.523
94.661	-12.672	-23.516	-5.684	-2.531
94.666	-12.690	-23.540	-5.684	-2.523
94.672	-12.696	-23.583	-5.684	-2.531
94.677	-12.714	-23.613	-5.693	-2.531
94.683	-12.720	-23.644	-5.701	-2.539
94.689	-12.745	-23.680	-5.717	-2.547
94.694	-12.757	-23.705	-5.725	-2.539
94.700	-12.781	-23.741	-5.734	-2.556
94.705	-12.793	-23.772	-5.742	-2.547
94.711	-12.806	-23.808	-5.750	-2.556
94.716	-12.830	-23.839	-5.758	-2.556
94.722	-12.836	-23.863	-5.775	-2.564
94.727	-12.854	-23.899	-5.775	-2.572
94.733	-12.873	-23.936	-5.783	-2.580
94.738	-12.885	-23.966	-5.791	-2.564
94.744	-12.897	-24.003	-5.799	-2.572
94.750	-12.921	-24.033	-5.807	-2.588
94.755	-12.933	-24.064	-5.816	-2.588
94.761	-12.946	-24.094	-5.824	-2.588
94.766	-12.958	-24.119	-5.832	-2.597
94.772	-12.976	-24.161	-5.840	-2.605
94.777	-12.994	-24.198	-5.848	-2.597
94.783	-13.013	-24.210	-5.848	-2.605
94.788	-13.031	-24.253	-5.857	-2.605
94.794	-13.031	-24.283	-5.881	-2.605
94.800	-13.049	-24.313	-5.873	-2.621
94.805	-13.067	-24.350	-5.889	-2.613
94.811	-13.086	-24.368	-5.889	-2.621
94.816	-13.104	-24.405	-5.897	-2.621
94.822	-13.110	-24.429	-5.914	-2.629
94.827	-13.140	-24.472	-5.914	-2.629
94.833	-13.147	-24.502	-5.922	-2.637
94.838	-13.159	-24.533	-5.930	-2.637
94.844	-13.183	-24.563	-5.938	-2.637
94.849	-13.189	-24.587	-5.947	-2.646
94.855	-13.207	-24.624	-5.955	-2.646
94.861	-13.226	-24.660	-5.971	-2.654
94.866	-13.244	-24.679	-5.971	-2.662
94.872	-13.244	-24.709	-5.988	-2.662
94.877	-13.268	-24.752	-5.979	-2.670
94.883	-13.280	-24.770	-5.988	-2.662
94.888	-13.293	-24.813	-5.996	-2.670
94.894	-13.317	-24.837	-6.020	-2.678
94.899	-13.323	-24.874	-6.012	-2.687
94.905	-13.335	-24.898	-6.029	-2.678
94.911	-13.347	-24.934	-6.045	-2.695
94.916	-13.366	-24.953	-6.045	-2.695
94.922	-13.384	-24.989	-6.045	-2.687
94.927	-13.396	-25.014	-6.061	-2.687
94.933	-13.408	-25.050	-6.069	-2.703
94.938	-13.433	-25.074	-6.069	-2.695
94.944	-13.445	-25.111	-6.078	-2.703
94.949	-13.457	-25.135	-6.094	-2.711
94.955	-13.475	-25.166	-6.094	-2.719
94.960	-13.481	-25.202	-6.102	-2.719
94.966	-13.500	-25.227	-6.102	-2.719
94.972	-13.512	-25.257	-6.127	-2.711
94.977	-13.536	-25.282	-6.119	-2.728
94.983	-13.542	-25.318	-6.135	-2.719
94.988	-13.554	-25.342	-6.135	-2.728
94.994	-13.579	-25.367	-6.143	-2.728
94.999	-13.579	-25.397	-6.151	-2.736
95.005	-13.597	-25.428	-6.168	-2.744
95.010	-13.615	-25.464	-6.168	-2.744
95.016	-13.621	-25.495	-6.176	-2.744
95.022	-13.634	-25.519	-6.176	-2.752
95.027	-13.652	-25.543	-6.184	-2.752
95.033	-13.658	-25.574	-6.192	-2.752
95.038	-13.664	-25.604	-6.201	-2.752
95.044	-13.676	-25.629	-6.225	-2.760
95.049	-13.694	-25.659	-6.217	-2.760
95.055	-13.694	-25.696	-6.225	-2.760
95.060	-13.713	-25.720	-6.233	-2.760
95.066	-13.731	-25.738	-6.241	-2.760
95.071	-13.743	-25.769	-6.250	-2.769
95.077	-13.749	-25.793	-6.258	-2.777
95.083	-13.768	-25.823	-6.266	-2.785
95.088	-13.774	-25.848	-6.258	-2.777
95.094	-13.786	-25.878	-6.274	-2.793
95.099	-13.798	-25.909	-6.274	-2.785
95.105	-13.804	-25.927	-6.282	-2.793
95.110	-13.822	-25.957	-6.282	-2.777
95.116	-13.828	-25.988	-6.299	-2.801
95.121	-13.841	-26.000	-6.307	-2.801
95.127	-13.847	-26.030	-6.307	-2.793
95.133	-13.865	-26.061	-6.323	-2.801
95.138	-13.871	-26.085	-6.323	-2.818
95.144	-13.877	-26.110	-6.332	-2.818
95.149	-13.889	-26.134	-6.340	-2.809
95.155	-13.895	-26.152	-6.348	-2.818
95.160	-13.908	-26.183	-6.356	-2.826
95.166	-13.926	-26.213	-6.348	-2.834
95.171	-13.932	-26.231	-6.373	-2.834
95.177	-13.932	-26.250	-6.364	-2.826
95.182	-13.950	-26.280	-6.373	-2.834
95.188	-13.956	-26.298	-6.389	-2.842
95.194	-13.968	-26.323	-6.389	-2.842
95.199	-13.975	-26.353	-6.397	-2.826
95.205	-13.993	-26.365	-6.381	-2.842
95.210	-13.987	-26.390	-6.405	-2.850
95.216	-14.005	-26.414	-6.405	-2.850
95.221	-13.999	-26.438	-6.422	-2.850
95.227	-14.017	-26.463	-6.413	-2.850
95.232	-14.023	-26.475	-6.430	-2.850
95.238	-14.035	-26.505	-6.430	-2.859
95.244	-14.048	-26.524	-6.446	-2.867
95.249	-14.054	-26.548	-6.438	-2.859
95.255	-14.066	-26.560	-6.438	-2.859
95.260	-14.072	-26.590	-6.454	-2.867
95.266	-14.078	-26.615	-6.446	-2.859
95.271	-14.090	-26.627	-6.454	-2.859
95.277	-14.096	-26.657	-6.479	-2.859
95.282	-14.102	-26.670	-6.471	-2.875
95.288	-14.115	-26.694	-6.479	-2.883
95.293	-14.115	-26.712	-6.487	-2.883
95.299	-14.115	-26.731	-6.479	-2.875
95.305	-14.133	-26.755	-6.479	-2.875
95.310	-14.145	-26.779	-6.495	-2.891
95.316	-14.151	-26.797	-6.512	-2.891
95.321	-14.151	-26.816	-6.512	-2.891
95.327	-14.157	-26.816	-6.512	-2.891
95.332	-14.163	-26.852	-6.520	-2.891
95.338	-14.182	-26.871	-6.528	-2.900
95.343	-14.175	-26.889	-6.520	-2.908
95.349	-14.194	-26.913	-6.520	-2.891
95.355	-14.194	-26.925	-6.528	-2.891
95.360	-14.188	-26.938	-6.536	-2.900
95.366	-14.200	-26.962	-6.545	-2.908
95.371	-14.200	-26.974	-6.553	-2.900
95.377	-14.212	-26.998	-6.553	-2.900
95.382	-14.218	-27.011	-6.553	-2.916
95.388	-14.224	-27.029	-6.569	-2.908
95.393	-14.236	-27.041	-6.569	-2.916
95.399	-14.236	-27.059	-6.585	-2.916
95.404	-14.242	-27.078	-6.577	-2.916
95.410	-14.249	-27.096	-6.585	-2.924
95.416	-14.249	-27.108	-6.585	-2.924
95.421	-14.255	-27.126	-6.585	-2.916
95.427	-14.267	-27.145	-6.594	-2.924
95.432	-14.267	-27.157	-6.602	-2.924
95.438	-14.279	-27.175	-6.594	-2.916
95.443	-14.279	-27.187	-6.594	-2.924
95.449	-14.297	-27.199	-6.610	-2.949
95.454	-14.291	-27.224	-6.618	-2.932
95.460	-14.291	-27.230	-6.618	-2.941
95.466	-14.303	-27.242	-6.626	-2.949
95.471	-14.309	-27.254	-6.626	-2.932
95.477	-14.309	-27.278	-6.610	-2.941
95.482	-14.315	-27.285	-6.635	-2.941
95.488	-14.322	-27.297	-6.635	-2.941
95.493	-14.322	-27.315	-6.643	-2.949
95.499	-14.322	-27.321	-6.635	-2.949
95.504	-14.334	-27.345	-6.643	-2.941
95.510	-14.340	-27.358	-6.651	-2.957
95.515	-14.334	-27.364	-6.651	-2.957
95.521	-14.346	-27.388	-6.643	-2.949
95.527	-14.352	-27.388	-6.643	-2.957
95.532	-14.352	-27.412	-6.651	-2.949
95.538	-14.358	-27.418	-6.667	-2.949
95.543	-14.358	-27.425	-6.659	-2.965
95.549	-14.376	-27.437	-6.676	-2.957
95.554	-14.364	-27.461	-6.676	-2.949
95.560	-14.376	-27.461	-6.692	-2.957
95.565	-14.382	-27.492	-6.667	-2.965
95.571	-14.389	-27.485	-6.676	-2.965
95.577	-14.401	-27.504	-6.684	-2.965
95.582	-14.407	-27.522	-6.684	-2.973
95.588	-14.407	-27.534	-6.692	-2.965
95.593	-14.407	-27.540	-6.692	-2.965
95.599	-14.413	-27.546	-6.700	-2.973
95.604	-14.419	-27.559	-6.700	-2.965
95.610	-14.431	-27.577	-6.717	-2.981
95.615	-14.431	-27.595	-6.708	-2.973
95.621	-14.431	-27.607	-6.708	-2.973
95.626	-14.437	-27.613	-6.717	-2.981
95.632	-14.449	-27.625	-6.708	-2.973
95.638	-14.456	-27.644	-6.725	-2.981
95.643	-14.462	-27.650	-6.717	-2.998
95.649	-14.462	-27.668	-6.725	-2.990
95.654	-14.480	-27.668	-6.725	-2.973
95.660	-14.480	-27.680	-6.725	-2.981
95.665	-14.486	-27.692	-6.741	-2.973
95.671	-14.480	-27.705	-6.741	-2.990
95.676	-14.498	-27.711	-6.733	-2.990
95.682	-14.492	-27.723	-6.749	-2.990
95.688	-14.504	-27.741	-6.749	-2.981
95.693	-14.504	-27.747	-6.749	-2.990
95.699	-14.510	-27.766	-6.758	-2.998
95.704	-14.522	-27.778	-6.749	-2.998
95.710	-14.516	-27.784	-6.749	-3.006
95.715	-14.522	-27.790	-6.758	-2.990
95.721	-14.529	-27.802	-6.749	-2.998
95.726	-14.529	-27.814	-6.749	-2.990
95.732	-14.535	-27.826	-6.766	-3.014
95.737	-14.541	-27.839	-6.766	-2.998
95.743	-14.547	-27.845	-6.774	-2.998
95.749	-14.547	-27.857	-6.782	-3.006
95.754	-14.559	-27.869	-6.774	-3.006
95.760	-14.559	-27.881	-6.790	-3.006
95.765	-14.571	-27.887	-6.790	-3.014
95.771	-14.565	-27.893	-6.790	-3.006
95.776	-14.571	-27.912	-6.790	-3.014
95.782	-14.577	-27.924	-6.798	-3.014
95.787	-14.583	-27.936	-6.790	-3.006
95.793	-14.583	-27.936	-6.790	-3.006
95.799	-14.583	-27.948	-6.807	-3.014
95.804	-14.596	-27.960	-6.798	-3.014
95.810	-14.596	-27.973	-6.798	-3.014
95.815	-14.596	-27.985	-6.815	-3.014
95.821	-14.602	-27.979	-6.831	-3.006
95.826	-14.614	-27.991	-6.815	-3.022
95.832	-14.614	-28.003	-6.807	-3.022
95.837	-14.608	-28.009	-6.823	-3.031
95.843	-14.620	-28.021	-6.815	-3.022
95.848	-14.632	-28.033	-6.815	-3.014
95.854	-14.626	-28.046	-6.823	-3.031
95.860	-14.638	-28.058	-6.823	-3.031
95.865	-14.638	-28.064	-6.823	-3.031
95.871	-14.638	-28.076	-6.839	-3.031
95.876	-14.650	-28.082	-6.831	-3.022
95.882	-14.656	-28.082	-6.831	-3.031
95.887	-14.650	-28.100	-6.831	-3.022
95.893	-14.669	-28.113	-6.848	-3.014
95.898	-14.656	-28.125	-6.848	-3.047
95.904	-14.675	-28.125	-6.848	-3.039
95.910	-14.675	-28.137	-6.831	-3.055
95.915	-14.681	-28.143	-6.848	-3.031
95.921	-14.681	-28.149	-6.848	-3.039
95.926	-14.681	-28.155	-6.848	-3.039
95.932	-14.681	-28.173	-6.864	-3.039
95.937	-14.687	-28.180	-6.864	-3.047
95.943	-14.693	-28.186	-6.856	-3.047
95.948	-14.693	-28.192	-6.864	-3.047
95.954	-14.699	-28.204	-6.864	-3.039
95.959	-14.705	-28.204	-6.864	-3.039
95.965	-14.705	-28.222	-6.872	-3.039
95.971	-14.705	-28.228	-6.880	-3.047
95.976	-14.705	-28.228	-6.872	-3.047
95.982	-14.711	-28.246	-6.897	-3.047
95.987	-14.711	-28.253	-6.880	-3.055
95.993	-14.723	-28.253	-6.880	-3.047
95.998	-14.717	-28.271	-6.872	-3.047
96.004	-14.729	-28.271	-6.889	-3.047
96.009	-14.723	-28.283	-6.889	-3.055
96.015	-14.729	-28.295	-6.889	-3.055
96.021	-14.729	-28.301	-6.889	-3.055
96.026	-14.736	-28.301	-6.889	-3.047
96.032	-14.742	-28.313	-6.889	-3.063
96.037	-14.742	-28.332	-6.889	-3.047
96.043	-14.742	-28.332	-6.897	-3.055
96.048	-14.742	-28.332	-6.897	-3.055
96.054	-14.748	-28.350	-6.897	-3.063
96.059	-14.748	-28.344	-6.897	-3.055
96.065	-14.742	-28.350	-6.905	-3.055
96.070	-14.742	-28.362	-6.897	-3.055
96.076	-14.754	-28.374	-6.905	-3.055
96.082	-14.754	-28.380	-6.913	-3.063
96.087	-14.760	-28.380	-6.897	-3.055
96.093	-14.754	-28.387	-6.913	-3.063
96.098	-14.742	-28.387	-6.913	-3.055
96.104	-14.754	-28.393	-6.921	-3.063
96.109	-14.760	-28.399	-6.913	-3.063
96.115	-14.760	-28.399	-6.921	-3.063
96.120	-14.754	-28.411	-6.921	-3.072
96.126	-14.760	-28.423	-6.913	-3.063
96.132	-14.760	-28.423	-6.921	-3.072
96.137	-14.760	-28.423	-6.913	-3.080
96.143	-14.754	-28.441	-6.921	-3.055
96.148	-14.760	-28.435	-6.921	-3.063
96.154	-14.766	-28.441	-6.921	-3.080
96.159	-14.760	-28.447	-6.930	-3.063
96.165	-14.760	-28.447	-6.930	-3.080
96.170	-14.760	-28.460	-6.930	-3.063
96.176	-14.760	-28.460	-6.921	-3.063
96.181	-14.766	-28.466	-6.938	-3.072
96.187	-14.760	-28.466	-6.938	-3.072
96.193	-14.760	-28.466	-6.946	-3.072
96.198	-14.754	-28.472	-6.930	-3.072
96.204	-14.760	-28.484	-6.930	-3.063
96.209	-14.748	-28.478	-6.938	-3.072
96.215	-14.754	-28.478	-6.938	-3.080
96.220	-14.760	-28.484	-6.946	-3.072
96.226	-14.760	-28.496	-6.938	-3.080
96.231	-14.760	-28.490	-6.930	-3.080
96.237	-14.754	-28.496	-6.946	-3.063
96.243	-14.748	-28.490	-6.946	-3.080
96.248	-14.754	-28.502	-6.938	-3.080
96.254	-14.754	-28.496	-6.946	-3.072
96.259	-14.754	-28.508	-6.954	-3.080
96.265	-14.754	-28.502	-6.938	-3.072
96.270	-14.754	-28.508	-6.938	-3.080
96.276	-14.742	-28.502	-6.954	-3.072
96.281	-14.736	-28.502	-6.954	-3.080
96.287	-14.742	-28.508	-6.946	-3.072
96.292	-14.736	-28.508	-6.938	-3.072
96.298	-14.723	-28.502	-6.954	-3.072
96.304	-14.729	-28.508	-6.938	-3.080
96.309	-14.723	-28.502	-6.946	-3.080
96.315	-14.717	-28.514	-6.946	-3.080
96.320	-14.711	-28.508	-6.946	-3.080
96.326	-14.711	-28.508	-6.946	-3.080
96.331	-14.711	-28.496	-6.946	-3.080
96.337	-14.711	-28.502	-6.954	-3.080
96.342	-14.699	-28.496	-6.946	-3.080
96.348	-14.699	-28.502	-6.946	-3.063
96.354	-14.681	-28.502	-6.946	-3.080
96.359	-14.681	-28.496	-6.946	-3.072
96.365	-14.681	-28.490	-6.962	-3.080
96.370	-14.669	-28.496	-6.938	-3.080
96.376	-14.675	-28.496	-6.946	-3.080
96.381	-14.669	-28.484	-6.946	-3.080
96.387	-14.656	-28.490	-6.938	-3.072
96.392	-14.650	-28.490	-6.946	-3.072
96.398	-14.644	-28.472	-6.954	-3.072
96.403	-14.644	-28.472	-6.946	-3.072
96.409	-14.638	-28.466	-6.938	-3.080
96.415	-14.632	-28.472	-6.938	-3.080
96.420	-14.626	-28.460	-6.946	-3.063
96.426	-14.626	-28.460	-6.946	-3.072
96.431	-14.620	-28.454	-6.921	-3.063
96.437	-14.614	-28.447	-6.938	-3.072
96.442	-14.602	-28.441	-6.930	-3.080
96.448	-14.602	-28.435	-6.921	-3.072
96.453	-14.589	-28.429	-6.946	-3.072
96.459	-14.589	-28.429	-6.938	-3.072
96.465	-14.596	-28.417	-6.930	-3.063
96.470	-14.577	-28.417	-6.938	-3.080
96.476	-14.583	-28.405	-6.930	-3.063
96.481	-14.571	-28.405	-6.930	-3.063
96.487	-14.553	-28.399	-6.930	-3.063
96.492	-14.559	-28.393	-6.921	-3.063
96.498	-14.547	-28.387	-6.930	-3.063
96.503	-14.547	-28.374	-6.930	-3.063
96.509	-14.529	-28.368	-6.930	-3.063
96.514	-14.535	-28.350	-6.913	-3.063
96.520	-14.516	-28.350	-6.913	-3.055
96.526	-14.504	-28.350	-6.921	-3.063
96.531	-14.504	-28.338	-6.913	-3.063
96.537	-14.486	-28.332	-6.913	-3.055
96.542	-14.480	-28.320	-6.897	-3.063
96.548	-14.468	-28.307	-6.905	-3.063
96.553	-14.456	-28.307	-6.905	-3.055
96.559	-14.443	-28.283	-6.905	-3.055
96.564	-14.437	-28.277	-6.905	-3.055
96.570	-14.431	-28.271	-6.889	-3.055
96.576	-14.413	-28.246	-6.897	-3.055
96.581	-14.407	-28.240	-6.897	-3.063
96.587	-14.389	-28.234	-6.897	-3.055
96.592	-14.370	-28.216	-6.880	-3.047
96.598	-14.358	-28.216	-6.880	-3.055
96.603	-14.352	-28.192	-6.880	-3.039
96.609	-14.334	-28.180	-6.880	-3.055
96.614	-14.309	-28.167	-6.880	-3.039
96.620	-14.309	-28.155	-6.872	-3.039
96.625	-14.297	-28.143	-6.864	-3.047
96.631	-14.273	-28.119	-6.856	-3.039
96.637	-14.267	-28.113	-6.856	-3.022
96.642	-14.242	-28.094	-6.856	-3.031
96.648	-14.224	-28.076	-6.864	-3.039
96.653	-14.212	-28.058	-6.856	-3.022
96.659	-14.194	-28.046	-6.848	-3.022
96.664	-14.175	-28.021	-6.848	-3.014
96.670	-14.157	-28.003	-6.839	-3.022
96.675	-14.139	-28.003	-6.831	-3.022
96.681	-14.115	-27.966	-6.831	-3.022
96.687	-14.096	-27.948	-6.823	-3.014
96.692	-14.078	-27.930	-6.815	-3.006
96.698	-14.054	-27.912	-6.823	-3.014
96.703	-14.042	-27.881	-6.798	-3.014
96.709	-14.017	-27.863	-6.815	-3.006
96.714	-13.993	-27.839	-6.798	-3.006
96.720	-13.975	-27.814	-6.798	-2.998
96.725	-13.944	-27.790	-6.782	-2.998
96.731	-13.932	-27.759	-6.790	-3.006
96.736	-13.908	-27.741	-6.782	-2.998
96.742	-13.883	-27.717	-6.782	-2.981
96.748	-13.871	-27.680	-6.766	-2.990
96.753	-13.835	-27.662	-6.766	-2.990
96.759	-13.810	-27.632	-6.741	-2.990
96.764	-13.798	-27.607	-6.749	-2.990
96.770	-13.761	-27.583	-6.733	-2.973
96.775	-13.743	-27.546	-6.725	-2.973
96.781	-13.719	-27.516	-6.733	-2.965
96.786	-13.694	-27.479	-6.708	-2.973
96.792	-13.676	-27.461	-6.725	-2.973
96.798	-13.646	-27.412	-6.700	-2.957
96.803	-13.628	-27.400	-6.700	-2.949
96.809	-13.597	-27.358	-6.692	-2.949
96.814	-13.579	-27.327	-6.692	-2.941
96.820	-13.542	-27.285	-6.676	-2.949
96.825	-13.524	-27.254	-6.667	-2.957
96.831	-13.500	-27.224	-6.651	-2.949
96.836	-13.475	-27.193	-6.643	-2.941
96.842	-13.457	-27.151	-6.651	-2.932
96.847	-13.427	-27.120	-6.635	-2.932
96.853	-13.396	-27.084	-6.626	-2.924
96.859	-13.372	-27.047	-6.618	-2.924
96.864	-13.347	-27.011	-6.594	-2.924
96.870	-13.311	-26.974	-6.594	-2.908
96.875	-13.299	-26.931	-6.585	-2.900
96.881	-13.268	-26.889	-6.585	-2.908
96.886	-13.244	-26.852	-6.577	-2.900
96.892	-13.226	-26.816	-6.569	-2.900
96.897	-13.195	-26.779	-6.553	-2.891
96.903	-13.171	-26.737	-6.545	-2.891
96.909	-13.140	-26.694	-6.536	-2.883
96.914	-13.116	-26.670	-6.520	-2.883
96.920	-13.092	-26.627	-6.520	-2.867
96.925	-13.067	-26.584	-6.504	-2.875
96.931	-13.049	-26.548	-6.495	-2.867
96.936	-13.025	-26.511	-6.487	-2.867
96.942	-13.000	-26.463	-6.471	-2.850
96.947	-12.976	-26.426	-6.463	-2.850
96.953	-12.940	-26.377	-6.463	-2.850
96.958	-12.921	-26.347	-6.446	-2.850
96.964	-12.903	-26.298	-6.430	-2.842
96.970	-12.873	-26.250	-6.438	-2.842
96.975	-12.848	-26.219	-6.422	-2.818
96.981	-12.830	-26.176	-6.413	-2.834
96.986	-12.806	-26.134	-6.397	-2.818
96.992	-12.781	-26.085	-6.381	-2.818
96.997	-12.775	-26.055	-6.381	-2.809
97.003	-12.733	-26.006	-6.373	-2.809
97.008	-12.720	-25.957	-6.364	-2.793
97.014	-12.690	-25.927	-6.356	-2.801
97.020	-12.684	-25.884	-6.348	-2.793
97.025	-12.653	-25.829	-6.332	-2.793
97.031	-12.635	-25.799	-6.315	-2.793
97.036	-12.611	-25.744	-6.299	-2.769
97.042	-12.580	-25.708	-6.299	-2.777
97.047	-12.562	-25.671	-6.299	-2.769
97.053	-12.544	-25.616	-6.291	-2.777
97.058	-12.526	-25.592	-6.274	-2.760
97.064	-12.507	-25.555	-6.266	-2.760
97.069	-12.483	-25.495	-6.241	-2.752
97.075	-12.459	-25.464	-6.233	-2.752
97.081	-12.434	-25.415	-6.241	-2.744
97.086	-12.416	-25.373	-6.225	-2.744
97.092	-12.404	-25.342	-6.209	-2.744
97.097	-12.385	-25.288	-6.201	-2.736
97.103	-12.361	-25.245	-6.184	-2.736
97.108	-12.343	-25.208	-6.184	-2.736
97.114	-12.319	-25.172	-6.176	-2.719
97.119	-12.300	-25.123	-6.160	-2.719
97.125	-12.282	-25.087	-6.143	-2.703
97.131	-12.270	-25.044	-6.143	-2.703
97.136	-12.245	-25.008	-6.127	-2.703
97.142	-12.227	-24.971	-6.119	-2.695
97.147	-12.209	-24.928	-6.119	-2.695
97.153	-12.197	-24.898	-6.110	-2.695
97.158	-12.178	-24.849	-6.094	-2.678
97.164	-12.160	-24.819	-6.094	-2.678
97.169	-12.142	-24.770	-6.078	-2.678
97.175	-12.118	-24.734	-6.078	-2.678
97.180	-12.112	-24.691	-6.061	-2.670
97.186	-12.093	-24.654	-6.053	-2.662
97.192	-12.069	-24.618	-6.045	-2.646
97.197	-12.057	-24.575	-6.037	-2.654
97.203	-12.045	-24.539	-6.029	-2.654
97.208	-12.026	-24.502	-6.020	-2.654
97.214	-12.002	-24.466	-6.004	-2.637
97.219	-11.978	-24.423	-6.004	-2.637
97.225	-11.971	-24.393	-5.971	-2.629
97.230	-11.953	-24.356	-5.971	-2.637
97.236	-11.941	-24.320	-5.979	-2.621
97.242	-11.923	-24.283	-5.955	-2.613
97.247	-11.898	-24.240	-5.963	-2.621
97.253	-11.880	-24.198	-5.938	-2.621
97.258	-11.868	-24.161	-5.922	-2.613
97.264	-11.850	-24.131	-5.922	-2.605
97.269	-11.844	-24.094	-5.914	-2.605
97.275	-11.825	-24.058	-5.906	-2.605
97.280	-11.801	-24.015	-5.897	-2.605
97.286	-11.783	-23.991	-5.889	-2.605
97.291	-11.771	-23.948	-5.889	-2.588
97.297	-11.752	-23.912	-5.865	-2.580
97.303	-11.740	-23.869	-5.873	-2.572
97.308	-11.722	-23.832	-5.857	-2.580
97.314	-11.704	-23.808	-5.840	-2.580
97.319	-11.685	-23.772	-5.832	-2.564
97.325	-11.673	-23.741	-5.840	-2.564
97.330	-11.649	-23.699	-5.816	-2.564
97.336	-11.637	-23.668	-5.807	-2.556
97.341	-11.618	-23.632	-5.799	-2.556
97.347	-11.606	-23.589	-5.799	-2.556
97.353	-11.582	-23.552	-5.783	-2.556
97.358	-11.557	-23.510	-5.791	-2.539
97.364	-11.551	-23.485	-5.775	-2.523
