Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
3.027	12.451	-1.504	-11.020	0.688	0.311	-0.442
3.030	12.457	-1.528	-11.014	0.688	0.319	-0.434
3.032	12.457	-1.540	-10.995	0.696	0.311	-0.434
3.035	12.463	-1.559	-10.989	0.688	0.311	-0.434
3.038	12.481	-1.571	-10.977	0.696	0.319	-0.442
3.041	12.487	-1.589	-10.971	0.696	0.319	-0.434
3.044	12.487	-1.607	-10.959	0.696	0.303	-0.434
3.046	12.493	-1.626	-10.947	0.680	0.303	-0.451
3.049	12.499	-1.632	-10.947	0.680	0.311	-0.442
3.052	12.499	-1.650	-10.928	0.680	0.311	-0.426
3.055	12.511	-1.680	-10.922	0.688	0.319	-0.442
3.058	12.524	-1.686	-10.910	0.688	0.319	-0.426
3.060	12.530	-1.705	-10.898	0.696	0.311	-0.426
3.063	12.536	-1.711	-10.898	0.688	0.303	-0.426
3.066	12.548	-1.735	-10.886	0.688	0.303	-0.434
3.069	12.554	-1.747	-10.874	0.696	0.303	-0.442
3.072	12.560	-1.760	-10.874	0.680	0.319	-0.434
3.074	12.566	-1.778	-10.855	0.688	0.303	-0.434
3.077	12.572	-1.796	-10.855	0.696	0.319	-0.434
3.080	12.572	-1.814	-10.837	0.696	0.311	-0.434
3.083	12.597	-1.833	-10.831	0.704	0.303	-0.426
3.086	12.585	-1.845	-10.825	0.704	0.303	-0.442
3.088	12.597	-1.857	-10.813	0.680	0.303	-0.426
3.091	12.603	-1.875	-10.795	0.696	0.295	-0.434
3.094	12.609	-1.893	-10.795	0.696	0.311	-0.434
3.097	12.615	-1.912	-10.788	0.688	0.319	-0.434
3.100	12.621	-1.930	-10.776	0.688	0.311	-0.442
3.102	12.627	-1.936	-10.764	0.696	0.303	-0.442
3.105	12.639	-1.948	-10.752	0.704	0.303	-0.442
3.108	12.645	-1.967	-10.752	0.688	0.303	-0.442
3.111	12.645	-1.997	-10.746	0.696	0.311	-0.434
3.114	12.651	-2.003	-10.721	0.696	0.303	-0.434
3.116	12.664	-2.021	-10.721	0.680	0.295	-0.418
3.119	12.664	-2.033	-10.703	0.696	0.295	-0.442
3.122	12.676	-2.046	-10.709	0.704	0.295	-0.434
3.125	12.688	-2.064	-10.697	0.696	0.319	-0.442
3.128	12.688	-2.082	-10.685	0.704	0.295	-0.434
3.130	12.688	-2.088	-10.673	0.704	0.303	-0.442
3.133	12.706	-2.100	-10.661	0.704	0.303	-0.434
3.136	12.706	-2.125	-10.655	0.688	0.295	-0.442
3.139	12.712	-2.137	-10.642	0.696	0.295	-0.434
3.142	12.712	-2.143	-10.636	0.704	0.303	-0.434
3.144	12.718	-2.167	-10.636	0.696	0.303	-0.426
3.147	12.737	-2.180	-10.618	0.680	0.303	-0.434
3.150	12.743	-2.192	-10.618	0.680	0.295	-0.434
3.153	12.743	-2.210	-10.606	0.696	0.287	-0.459
3.156	12.743	-2.216	-10.606	0.688	0.295	-0.434
3.158	12.755	-2.234	-10.600	0.696	0.295	-0.442
3.161	12.767	-2.253	-10.588	0.696	0.295	-0.442
3.164	12.767	-2.265	-10.575	0.680	0.303	-0.442
3.167	12.785	-2.277	-10.569	0.696	0.303	-0.442
3.170	12.785	-2.289	-10.563	0.688	0.303	-0.434
3.172	12.792	-2.307	-10.557	0.688	0.295	-0.426
3.175	12.798	-2.320	-10.551	0.696	0.295	-0.434
3.178	12.804	-2.338	-10.539	0.704	0.303	-0.442
3.181	12.810	-2.344	-10.527	0.696	0.295	-0.434
3.184	12.816	-2.362	-10.527	0.696	0.287	-0.442
3.186	12.822	-2.368	-10.514	0.704	0.295	-0.426
3.189	12.834	-2.393	-10.514	0.704	0.287	-0.434
3.192	12.828	-2.405	-10.514	0.713	0.295	-0.434
3.195	12.840	-2.417	-10.490	0.713	0.295	-0.426
3.198	12.852	-2.435	-10.490	0.713	0.287	-0.434
3.200	12.852	-2.447	-10.484	0.713	0.287	-0.442
3.203	12.865	-2.454	-10.472	0.704	0.287	-0.426
3.206	12.858	-2.472	-10.466	0.704	0.295	-0.442
3.209	12.871	-2.490	-10.460	0.713	0.295	-0.451
3.212	12.877	-2.502	-10.448	0.713	0.295	-0.442
3.214	12.877	-2.514	-10.454	0.713	0.287	-0.434
3.217	12.889	-2.539	-10.429	0.721	0.295	-0.442
3.220	12.901	-2.545	-10.411	0.704	0.287	-0.442
3.223	12.901	-2.563	-10.411	0.704	0.295	-0.434
3.226	12.907	-2.575	-10.411	0.721	0.287	-0.442
3.228	12.913	-2.588	-10.405	0.704	0.278	-0.434
3.231	12.919	-2.606	-10.387	0.704	0.278	-0.442
3.234	12.919	-2.612	-10.368	0.704	0.295	-0.434
3.237	12.932	-2.636	-10.387	0.704	0.287	-0.434
3.240	12.938	-2.648	-10.362	0.713	0.295	-0.434
3.242	12.944	-2.667	-10.356	0.704	0.287	-0.442
3.245	12.950	-2.679	-10.350	0.704	0.287	-0.451
3.248	12.956	-2.685	-10.338	0.704	0.287	-0.434
3.251	12.962	-2.703	-10.332	0.713	0.295	-0.442
3.254	12.962	-2.709	-10.326	0.696	0.287	-0.442
3.256	12.974	-2.728	-10.326	0.713	0.278	-0.442
3.259	12.980	-2.746	-10.314	0.713	0.287	-0.442
3.262	12.992	-2.752	-10.307	0.704	0.287	-0.426
3.265	12.986	-2.764	-10.301	0.721	0.287	-0.442
3.268	12.999	-2.776	-10.289	0.696	0.270	-0.451
3.270	13.011	-2.795	-10.289	0.713	0.278	-0.434
3.273	13.011	-2.807	-10.277	0.713	0.278	-0.442
3.276	13.011	-2.819	-10.271	0.704	0.278	-0.434
3.279	13.023	-2.831	-10.265	0.713	0.278	-0.451
3.282	13.035	-2.849	-10.259	0.713	0.278	-0.442
3.284	13.035	-2.868	-10.247	0.729	0.278	-0.442
3.287	13.035	-2.874	-10.241	0.704	0.295	-0.442
3.290	13.047	-2.880	-10.234	0.704	0.270	-0.451
3.293	13.053	-2.898	-10.222	0.721	0.287	-0.442
3.296	13.059	-2.910	-10.216	0.713	0.270	-0.434
3.298	13.065	-2.922	-10.216	0.721	0.278	-0.451
3.301	13.072	-2.935	-10.204	0.721	0.270	-0.434
3.304	13.078	-2.947	-10.210	0.737	0.278	-0.442
3.307	13.078	-2.959	-10.198	0.713	0.270	-0.434
3.310	13.090	-2.971	-10.180	0.713	0.278	-0.442
3.312	13.084	-2.983	-10.186	0.713	0.278	-0.442
3.315	13.102	-2.989	-10.174	0.737	0.287	-0.442
3.318	13.108	-3.014	-10.174	0.721	0.287	-0.442
3.321	13.108	-3.032	-10.167	0.713	0.262	-0.434
3.324	13.120	-3.032	-10.149	0.729	0.278	-0.434
3.326	13.120	-3.050	-10.143	0.721	0.270	-0.442
3.329	13.108	-3.062	-10.137	0.721	0.270	-0.442
3.332	13.126	-3.068	-10.131	0.729	0.278	-0.442
3.335	13.139	-3.093	-10.119	0.721	0.270	-0.442
3.338	13.145	-3.093	-10.107	0.729	0.278	-0.442
3.340	13.145	-3.111	-10.113	0.721	0.270	-0.434
3.343	13.151	-3.123	-10.100	0.721	0.270	-0.451
3.346	13.157	-3.148	-10.094	0.729	0.270	-0.451
3.349	13.163	-3.142	-10.094	0.729	0.262	-0.451
3.352	13.163	-3.160	-10.082	0.729	0.262	-0.434
3.354	13.181	-3.172	-10.076	0.737	0.270	-0.442
3.357	13.175	-3.184	-10.064	0.729	0.262	-0.426
3.360	13.181	-3.196	-10.070	0.737	0.270	-0.451
3.363	13.193	-3.209	-10.058	0.729	0.262	-0.442
3.366	13.199	-3.215	-10.046	0.729	0.262	-0.442
3.368	13.199	-3.233	-10.034	0.737	0.287	-0.451
3.371	13.199	-3.251	-10.027	0.721	0.270	-0.442
3.374	13.212	-3.251	-10.027	0.729	0.270	-0.442
3.377	13.206	-3.269	-10.021	0.721	0.262	-0.434
3.380	13.218	-3.282	-10.003	0.721	0.262	-0.442
3.382	13.218	-3.294	-10.003	0.737	0.262	-0.442
3.385	13.224	-3.306	-9.997	0.737	0.262	-0.434
3.388	13.236	-3.318	-9.973	0.729	0.278	-0.434
3.391	13.224	-3.324	-9.979	0.729	0.262	-0.442
3.394	13.242	-3.342	-9.979	0.713	0.262	-0.451
3.396	13.248	-3.355	-9.960	0.729	0.262	-0.451
3.399	13.254	-3.355	-9.967	0.713	0.262	-0.451
3.402	13.260	-3.373	-9.954	0.721	0.270	-0.442
3.405	13.260	-3.379	-9.948	0.729	0.262	-0.451
3.408	13.266	-3.397	-9.936	0.729	0.262	-0.442
3.410	13.266	-3.403	-9.936	0.745	0.262	-0.434
3.413	13.272	-3.428	-9.930	0.737	0.262	-0.451
3.416	13.272	-3.428	-9.912	0.729	0.262	-0.434
3.419	13.285	-3.446	-9.906	0.721	0.278	-0.434
3.422	13.291	-3.446	-9.900	0.737	0.254	-0.442
3.424	13.291	-3.476	-9.900	0.737	0.262	-0.442
3.427	13.291	-3.476	-9.893	0.737	0.254	-0.451
3.430	13.303	-3.495	-9.875	0.729	0.254	-0.434
3.433	13.303	-3.501	-9.869	0.729	0.254	-0.442
3.436	13.309	-3.519	-9.869	0.721	0.270	-0.451
3.438	13.315	-3.531	-9.857	0.729	0.254	-0.451
3.441	13.315	-3.543	-9.845	0.729	0.254	-0.434
3.444	13.321	-3.562	-9.839	0.737	0.254	-0.451
3.447	13.321	-3.568	-9.827	0.737	0.254	-0.451
3.450	13.333	-3.580	-9.820	0.737	0.254	-0.459
3.452	13.333	-3.586	-9.808	0.729	0.262	-0.451
3.455	13.339	-3.610	-9.802	0.737	0.246	-0.459
3.458	13.346	-3.610	-9.796	0.737	0.262	-0.459
3.461	13.352	-3.629	-9.790	0.737	0.246	-0.451
3.464	13.352	-3.641	-9.778	0.754	0.254	-0.451
3.466	13.352	-3.647	-9.766	0.737	0.246	-0.451
3.469	13.364	-3.665	-9.760	0.745	0.254	-0.442
3.472	13.370	-3.677	-9.753	0.729	0.246	-0.442
3.475	13.370	-3.690	-9.747	0.721	0.262	-0.459
3.478	13.376	-3.708	-9.729	0.729	0.246	-0.451
3.480	13.388	-3.708	-9.723	0.737	0.254	-0.442
3.483	13.382	-3.732	-9.711	0.737	0.254	-0.451
3.486	13.388	-3.744	-9.717	0.729	0.254	-0.442
3.489	13.382	-3.756	-9.705	0.729	0.254	-0.426
3.492	13.400	-3.763	-9.699	0.745	0.254	-0.451
3.494	13.400	-3.775	-9.693	0.737	0.254	-0.451
3.497	13.394	-3.793	-9.674	0.745	0.246	-0.451
3.500	13.400	-3.799	-9.668	0.737	0.246	-0.434
3.503	13.400	-3.817	-9.656	0.721	0.254	-0.451
3.506	13.413	-3.830	-9.650	0.737	0.238	-0.442
3.508	13.419	-3.842	-9.644	0.745	0.262	-0.434
3.511	13.425	-3.854	-9.650	0.729	0.246	-0.451
3.514	13.419	-3.860	-9.626	0.737	0.254	-0.442
3.517	13.431	-3.866	-9.613	0.721	0.246	-0.451
3.520	13.431	-3.884	-9.613	0.737	0.246	-0.442
3.522	13.419	-3.903	-9.607	0.721	0.246	-0.442
3.525	13.437	-3.915	-9.601	0.737	0.246	-0.442
3.528	13.443	-3.921	-9.589	0.737	0.254	-0.434
3.531	13.449	-3.933	-9.583	0.737	0.246	-0.442
3.534	13.455	-3.957	-9.565	0.737	0.254	-0.442
3.536	13.461	-3.963	-9.559	0.745	0.238	-0.451
3.539	13.461	-3.970	-9.559	0.745	0.238	-0.459
3.542	13.461	-3.982	-9.553	0.745	0.238	-0.442
3.545	13.473	-4.000	-9.540	0.737	0.238	-0.434
3.548	13.467	-4.006	-9.528	0.737	0.246	-0.442
3.550	13.473	-4.024	-9.522	0.729	0.238	-0.442
3.553	13.473	-4.037	-9.510	0.721	0.254	-0.442
3.556	13.486	-4.049	-9.504	0.745	0.238	-0.434
3.559	13.479	-4.073	-9.492	0.745	0.238	-0.442
3.562	13.492	-4.073	-9.486	0.737	0.246	-0.434
3.564	13.492	-4.085	-9.486	0.721	0.254	-0.442
3.567	13.498	-4.104	-9.455	0.729	0.229	-0.442
3.570	13.504	-4.116	-9.455	0.737	0.238	-0.451
3.573	13.504	-4.122	-9.449	0.737	0.246	-0.451
3.576	13.510	-4.134	-9.437	0.745	0.254	-0.442
3.578	13.510	-4.152	-9.419	0.745	0.246	-0.442
3.581	13.522	-4.170	-9.419	0.737	0.238	-0.442
3.584	13.522	-4.183	-9.413	0.745	0.246	-0.426
3.587	13.528	-4.189	-9.394	0.737	0.246	-0.451
3.590	13.528	-4.207	-9.388	0.737	0.238	-0.442
3.592	13.534	-4.219	-9.382	0.745	0.238	-0.442
3.595	13.528	-4.231	-9.370	0.729	0.246	-0.451
3.598	13.534	-4.244	-9.352	0.737	0.238	-0.442
3.601	13.540	-4.262	-9.358	0.737	0.238	-0.459
3.604	13.540	-4.274	-9.339	0.729	0.238	-0.434
3.606	13.553	-4.280	-9.327	0.729	0.221	-0.442
3.609	13.546	-4.292	-9.315	0.729	0.238	-0.442
3.612	13.546	-4.311	-9.315	0.745	0.238	-0.442
3.615	13.553	-4.317	-9.303	0.737	0.238	-0.442
3.618	13.559	-4.335	-9.297	0.745	0.229	-0.442
3.620	13.559	-4.341	-9.285	0.745	0.229	-0.442
3.623	13.565	-4.353	-9.279	0.737	0.229	-0.451
3.626	13.571	-4.365	-9.266	0.745	0.229	-0.442
3.629	13.571	-4.377	-9.254	0.729	0.238	-0.442
3.632	13.577	-4.390	-9.248	0.745	0.238	-0.434
3.634	13.583	-4.414	-9.236	0.754	0.221	-0.442
3.637	13.589	-4.426	-9.230	0.737	0.238	-0.434
3.640	13.589	-4.438	-9.218	0.745	0.229	-0.442
3.643	13.589	-4.451	-9.212	0.754	0.229	-0.442
3.646	13.601	-4.457	-9.199	0.754	0.238	-0.434
3.648	13.607	-4.475	-9.193	0.745	0.229	-0.442
3.651	13.613	-4.487	-9.187	0.754	0.238	-0.442
3.654	13.613	-4.499	-9.163	0.737	0.221	-0.426
3.657	13.613	-4.518	-9.169	0.754	0.229	-0.451
3.660	13.620	-4.524	-9.163	0.729	0.229	-0.434
3.662	13.620	-4.542	-9.145	0.729	0.221	-0.434
3.665	13.632	-4.554	-9.145	0.737	0.221	-0.451
3.668	13.632	-4.566	-9.126	0.729	0.221	-0.451
3.671	13.638	-4.584	-9.120	0.729	0.229	-0.442
3.674	13.644	-4.609	-9.114	0.729	0.238	-0.442
3.676	13.644	-4.621	-9.090	0.729	0.229	-0.442
3.679	13.656	-4.627	-9.090	0.745	0.221	-0.426
3.682	13.662	-4.651	-9.084	0.737	0.238	-0.442
3.685	13.662	-4.651	-9.072	0.737	0.229	-0.442
3.688	13.668	-4.676	-9.065	0.745	0.229	-0.442
3.690	13.680	-4.700	-9.047	0.745	0.221	-0.451
3.693	13.686	-4.718	-9.035	0.762	0.221	-0.442
3.696	13.686	-4.725	-9.023	0.745	0.221	-0.451
3.699	13.686	-4.731	-9.017	0.754	0.213	-0.451
3.702	13.693	-4.755	-9.011	0.770	0.229	-0.442
3.704	13.699	-4.767	-8.998	0.737	0.221	-0.434
3.707	13.699	-4.779	-8.986	0.745	0.221	-0.442
3.710	13.705	-4.791	-8.980	0.745	0.221	-0.451
3.713	13.717	-4.804	-8.974	0.745	0.221	-0.451
3.716	13.711	-4.816	-8.956	0.754	0.213	-0.442
3.718	13.723	-4.840	-8.950	0.745	0.213	-0.434
3.721	13.729	-4.852	-8.938	0.745	0.221	-0.442
3.724	13.729	-4.858	-8.925	0.754	0.205	-0.451
3.727	13.729	-4.877	-8.925	0.745	0.221	-0.442
3.730	13.729	-4.895	-8.907	0.754	0.213	-0.442
3.732	13.735	-4.907	-8.901	0.745	0.205	-0.442
3.735	13.747	-4.913	-8.883	0.745	0.221	-0.434
3.738	13.741	-4.938	-8.865	0.762	0.205	-0.442
3.741	13.747	-4.950	-8.865	0.762	0.221	-0.451
3.744	13.753	-4.962	-8.852	0.754	0.221	-0.434
3.746	13.760	-4.986	-8.846	0.770	0.221	-0.442
3.749	13.772	-4.998	-8.834	0.762	0.221	-0.442
3.752	13.772	-5.005	-8.828	0.754	0.213	-0.451
3.755	13.766	-5.029	-8.816	0.754	0.213	-0.442
3.758	13.772	-5.041	-8.804	0.762	0.205	-0.434
3.760	13.784	-5.041	-8.798	0.762	0.205	-0.442
3.763	13.778	-5.072	-8.791	0.754	0.221	-0.434
3.766	13.790	-5.072	-8.767	0.754	0.221	-0.442
3.769	13.790	-5.090	-8.755	0.754	0.213	-0.451
3.772	13.790	-5.108	-8.737	0.762	0.197	-0.451
3.774	13.790	-5.120	-8.749	0.770	0.213	-0.451
3.777	13.802	-5.139	-8.731	0.745	0.213	-0.434
3.780	13.796	-5.151	-8.718	0.745	0.213	-0.434
3.783	13.814	-5.169	-8.712	0.745	0.221	-0.442
3.786	13.814	-5.181	-8.694	0.745	0.213	-0.442
3.788	13.814	-5.193	-8.688	0.745	0.205	-0.451
3.791	13.820	-5.212	-8.676	0.754	0.221	-0.442
3.794	13.827	-5.218	-8.664	0.754	0.213	-0.451
3.797	13.827	-5.242	-8.658	0.754	0.213	-0.451
3.800	13.827	-5.242	-8.651	0.745	0.197	-0.451
3.802	13.833	-5.260	-8.645	0.762	0.213	-0.442
3.805	13.839	-5.285	-8.615	0.745	0.205	-0.451
3.808	13.845	-5.285	-8.609	0.762	0.205	-0.442
3.811	13.839	-5.309	-8.597	0.754	0.205	-0.451
3.814	13.839	-5.321	-8.584	0.745	0.205	-0.459
3.816	13.851	-5.321	-8.578	0.762	0.213	-0.442
3.819	13.851	-5.346	-8.560	0.762	0.205	-0.451
3.822	13.845	-5.352	-8.554	0.754	0.188	-0.442
3.825	13.845	-5.370	-8.542	0.745	0.197	-0.451
3.828	13.857	-5.382	-8.530	0.762	0.205	-0.442
3.830	13.869	-5.400	-8.530	0.745	0.197	-0.442
3.833	13.863	-5.412	-8.524	0.754	0.205	-0.451
3.836	13.863	-5.431	-8.499	0.745	0.197	-0.442
3.839	13.863	-5.431	-8.487	0.745	0.205	-0.451
3.842	13.869	-5.455	-8.487	0.745	0.205	-0.442
3.844	13.875	-5.467	-8.475	0.762	0.205	-0.451
3.847	13.875	-5.486	-8.457	0.754	0.197	-0.442
3.850	13.881	-5.504	-8.451	0.762	0.205	-0.434
3.853	13.875	-5.510	-8.432	0.770	0.205	-0.442
3.856	13.893	-5.528	-8.432	0.770	0.197	-0.434
3.858	13.893	-5.546	-8.420	0.762	0.213	-0.434
3.861	13.893	-5.546	-8.408	0.762	0.188	-0.442
3.864	13.906	-5.571	-8.396	0.762	0.205	-0.442
3.867	13.906	-5.589	-8.377	0.754	0.197	-0.442
3.870	13.912	-5.595	-8.371	0.745	0.197	-0.434
3.872	13.912	-5.619	-8.365	0.762	0.197	-0.434
3.875	13.918	-5.619	-8.359	0.770	0.205	-0.442
3.878	13.918	-5.632	-8.335	0.778	0.197	-0.442
3.881	13.918	-5.656	-8.335	0.762	0.205	-0.451
3.884	13.918	-5.662	-8.317	0.745	0.197	-0.442
3.886	13.924	-5.686	-8.311	0.754	0.197	-0.434
3.889	13.930	-5.699	-8.298	0.754	0.197	-0.434
3.892	13.936	-5.711	-8.280	0.754	0.188	-0.442
3.895	13.930	-5.729	-8.280	0.762	0.197	-0.442
3.898	13.948	-5.735	-8.268	0.762	0.188	-0.442
3.900	13.948	-5.753	-8.256	0.762	0.188	-0.434
3.903	13.948	-5.766	-8.244	0.762	0.188	-0.442
3.906	13.954	-5.778	-8.237	0.762	0.197	-0.442
3.909	13.948	-5.796	-8.219	0.762	0.188	-0.442
3.912	13.960	-5.802	-8.225	0.754	0.197	-0.434
3.914	13.954	-5.814	-8.201	0.754	0.180	-0.442
3.917	13.967	-5.826	-8.195	0.754	0.188	-0.442
3.920	13.973	-5.845	-8.183	0.762	0.197	-0.434
3.923	13.973	-5.851	-8.177	0.754	0.197	-0.426
3.926	13.985	-5.869	-8.170	0.754	0.188	-0.434
3.928	13.985	-5.881	-8.164	0.745	0.188	-0.434
3.931	13.985	-5.900	-8.146	0.737	0.188	-0.442
3.934	13.991	-5.912	-8.140	0.745	0.180	-0.434
3.937	13.985	-5.918	-8.134	0.754	0.188	-0.442
3.940	13.997	-5.930	-8.122	0.745	0.197	-0.442
3.942	13.997	-5.948	-8.104	0.745	0.180	-0.451
3.945	14.003	-5.954	-8.104	0.762	0.188	-0.451
3.948	13.997	-5.979	-8.085	0.754	0.188	-0.442
3.951	13.997	-5.985	-8.091	0.762	0.188	-0.434
3.954	14.009	-6.003	-8.067	0.778	0.188	-0.442
3.956	14.015	-6.009	-8.061	0.778	0.172	-0.442
3.959	14.015	-6.027	-8.049	0.770	0.180	-0.442
3.962	14.015	-6.046	-8.043	0.778	0.180	-0.434
3.965	14.027	-6.058	-8.030	0.745	0.180	-0.451
3.968	14.021	-6.064	-8.018	0.778	0.172	-0.442
3.970	14.034	-6.076	-8.012	0.770	0.180	-0.442
3.973	14.034	-6.100	-7.994	0.770	0.188	-0.434
3.976	14.040	-6.113	-7.994	0.762	0.180	-0.434
3.979	14.046	-6.119	-7.982	0.754	0.180	-0.434
3.982	14.046	-6.137	-7.988	0.762	0.172	-0.434
3.984	14.040	-6.143	-7.976	0.762	0.188	-0.442
3.987	14.046	-6.155	-7.957	0.770	0.188	-0.442
3.990	14.052	-6.167	-7.945	0.770	0.180	-0.442
3.993	14.058	-6.180	-7.933	0.762	0.188	-0.434
3.996	14.064	-6.192	-7.927	0.770	0.180	-0.434
3.998	14.064	-6.210	-7.915	0.786	0.172	-0.434
4.001	14.064	-6.216	-7.903	0.770	0.180	-0.434
4.004	14.064	-6.234	-7.897	0.762	0.172	-0.442
4.007	14.070	-6.247	-7.878	0.778	0.180	-0.442
4.010	14.082	-6.259	-7.878	0.762	0.172	-0.434
4.012	14.082	-6.265	-7.854	0.770	0.172	-0.434
4.015	14.082	-6.289	-7.860	0.762	0.180	-0.442
4.018	14.088	-6.295	-7.842	0.762	0.188	-0.442
4.021	14.082	-6.314	-7.836	0.778	0.172	-0.442
4.024	14.088	-6.332	-7.836	0.770	0.172	-0.442
4.026	14.107	-6.338	-7.823	0.770	0.180	-0.426
4.029	14.107	-6.362	-7.805	0.778	0.172	-0.434
4.032	14.100	-6.362	-7.805	0.762	0.180	-0.442
4.035	14.113	-6.381	-7.787	0.754	0.172	-0.442
4.038	14.113	-6.387	-7.787	0.778	0.172	-0.434
4.040	14.119	-6.399	-7.769	0.786	0.164	-0.442
4.043	14.119	-6.423	-7.763	0.762	0.172	-0.426
4.046	14.125	-6.423	-7.763	0.778	0.172	-0.451
4.049	14.131	-6.448	-7.738	0.786	0.164	-0.442
4.052	14.131	-6.460	-7.738	0.786	0.172	-0.434
4.054	14.137	-6.466	-7.726	0.778	0.172	-0.434
4.057	14.143	-6.484	-7.726	0.778	0.172	-0.434
4.060	14.149	-6.496	-7.708	0.770	0.164	-0.426
4.063	14.143	-6.508	-7.702	0.778	0.172	-0.442
4.066	14.149	-6.521	-7.696	0.778	0.172	-0.442
4.068	14.161	-6.533	-7.683	0.770	0.180	-0.426
4.071	14.149	-6.539	-7.677	0.786	0.164	-0.442
4.074	14.161	-6.563	-7.659	0.770	0.172	-0.442
4.077	14.161	-6.569	-7.647	0.778	0.172	-0.451
4.080	14.174	-6.588	-7.647	0.770	0.180	-0.442
4.082	14.186	-6.594	-7.641	0.778	0.164	-0.442
4.085	14.186	-6.618	-7.629	0.778	0.164	-0.442
4.088	14.180	-6.630	-7.623	0.770	0.180	-0.442
4.091	14.192	-6.636	-7.604	0.770	0.180	-0.434
4.094	14.198	-6.655	-7.592	0.778	0.164	-0.434
4.096	14.204	-6.667	-7.580	0.770	0.172	-0.434
4.099	14.210	-6.685	-7.586	0.770	0.164	-0.434
4.102	14.198	-6.691	-7.568	0.770	0.172	-0.426
4.105	14.216	-6.709	-7.568	0.778	0.147	-0.442
4.108	14.216	-6.721	-7.556	0.770	0.164	-0.434
4.110	14.216	-6.746	-7.537	0.762	0.156	-0.442
4.113	14.222	-6.752	-7.537	0.770	0.156	-0.434
4.116	14.222	-6.764	-7.519	0.754	0.156	-0.426
4.119	14.234	-6.776	-7.507	0.762	0.164	-0.434
4.122	14.228	-6.788	-7.501	0.762	0.172	-0.434
4.124	14.228	-6.801	-7.495	0.786	0.164	-0.434
4.127	14.234	-6.813	-7.489	0.770	0.172	-0.434
4.130	14.247	-6.825	-7.470	0.770	0.156	-0.434
4.133	14.241	-6.837	-7.470	0.770	0.164	-0.434
4.136	14.247	-6.849	-7.452	0.778	0.156	-0.442
4.138	14.247	-6.862	-7.440	0.778	0.164	-0.434
4.141	14.253	-6.880	-7.422	0.778	0.164	-0.434
4.144	14.265	-6.892	-7.422	0.770	0.164	-0.442
4.147	14.265	-6.916	-7.416	0.762	0.164	-0.442
4.150	14.271	-6.922	-7.397	0.778	0.156	-0.442
4.152	14.259	-6.941	-7.391	0.786	0.156	-0.434
4.155	14.271	-6.947	-7.379	0.778	0.139	-0.426
4.158	14.271	-6.953	-7.367	0.778	0.172	-0.426
4.161	14.277	-6.971	-7.361	0.770	0.156	-0.434
4.164	14.283	-6.983	-7.342	0.770	0.164	-0.434
4.166	14.283	-7.002	-7.336	0.778	0.164	-0.426
4.169	14.289	-7.020	-7.324	0.786	0.147	-0.434
4.172	14.289	-7.032	-7.312	0.770	0.164	-0.434
4.175	14.289	-7.044	-7.306	0.778	0.156	-0.426
4.178	14.295	-7.056	-7.288	0.778	0.164	-0.434
4.180	14.301	-7.075	-7.288	0.786	0.164	-0.426
4.183	14.295	-7.093	-7.276	0.795	0.164	-0.426
4.186	14.301	-7.093	-7.251	0.795	0.156	-0.434
4.189	14.307	-7.105	-7.263	0.786	0.164	-0.426
4.192	14.320	-7.117	-7.245	0.795	0.147	-0.434
4.194	14.307	-7.135	-7.233	0.770	0.164	-0.426
4.197	14.307	-7.154	-7.221	0.778	0.156	-0.434
4.200	14.320	-7.172	-7.209	0.778	0.156	-0.434
4.203	14.314	-7.178	-7.196	0.786	0.156	-0.434
4.206	14.314	-7.190	-7.190	0.778	0.164	-0.434
4.208	14.320	-7.215	-7.184	0.770	0.156	-0.434
4.211	14.326	-7.215	-7.172	0.786	0.156	-0.434
4.214	14.332	-7.227	-7.154	0.770	0.156	-0.442
4.217	14.332	-7.245	-7.148	0.770	0.147	-0.434
4.220	14.338	-7.257	-7.129	0.786	0.147	-0.434
4.222	14.338	-7.276	-7.123	0.786	0.156	-0.426
4.225	14.338	-7.288	-7.117	0.795	0.147	-0.418
4.228	14.344	-7.300	-7.099	0.778	0.147	-0.434
4.231	14.344	-7.306	-7.087	0.770	0.147	-0.426
4.234	14.350	-7.324	-7.075	0.770	0.156	-0.434
4.236	14.350	-7.336	-7.062	0.786	0.139	-0.426
4.239	14.350	-7.355	-7.056	0.778	0.147	-0.426
4.242	14.350	-7.373	-7.050	0.778	0.147	-0.434
4.245	14.356	-7.367	-7.044	0.778	0.156	-0.434
4.248	14.356	-7.391	-7.032	0.762	0.147	-0.418
4.250	14.368	-7.397	-7.020	0.762	0.139	-0.442
4.253	14.362	-7.422	-7.008	0.778	0.147	-0.426
4.256	14.362	-7.422	-6.995	0.778	0.139	-0.426
4.259	14.368	-7.440	-6.983	0.778	0.139	-0.434
4.262	14.362	-7.440	-6.971	0.762	0.139	-0.426
4.264	14.374	-7.458	-6.965	0.778	0.147	-0.426
4.267	14.362	-7.470	-6.959	0.786	0.147	-0.418
4.270	14.368	-7.489	-6.947	0.778	0.139	-0.426
4.273	14.368	-7.483	-6.935	0.778	0.147	-0.442
4.276	14.374	-7.507	-6.928	0.770	0.139	-0.426
4.278	14.381	-7.525	-6.916	0.778	0.147	-0.434
4.281	14.374	-7.525	-6.904	0.786	0.147	-0.426
4.284	14.374	-7.543	-6.904	0.770	0.139	-0.434
