Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
8.075	1.607	-10.880	12.858	0.360	-0.336	0.049
8.078	1.589	-10.880	12.852	0.344	-0.344	0.057
8.080	1.571	-10.874	12.858	0.377	-0.336	0.066
8.083	1.559	-10.855	12.871	0.369	-0.336	0.049
8.085	1.546	-10.849	12.883	0.369	-0.344	0.066
8.087	1.528	-10.843	12.889	0.377	-0.328	0.049
8.090	1.516	-10.831	12.901	0.369	-0.336	0.049
8.092	1.498	-10.819	12.901	0.377	-0.336	0.066
8.095	1.479	-10.819	12.919	0.360	-0.328	0.057
8.097	1.461	-10.813	12.925	0.369	-0.336	0.066
8.100	1.443	-10.807	12.938	0.352	-0.344	0.049
8.102	1.443	-10.788	12.950	0.369	-0.336	0.066
8.105	1.419	-10.782	12.962	0.377	-0.328	0.074
8.107	1.400	-10.782	12.974	0.377	-0.336	0.057
8.109	1.394	-10.764	12.980	0.385	-0.336	0.057
8.112	1.370	-10.764	12.986	0.377	-0.344	0.057
8.114	1.358	-10.764	12.999	0.377	-0.336	0.066
8.117	1.339	-10.746	13.005	0.369	-0.336	0.049
8.119	1.327	-10.746	13.011	0.369	-0.336	0.057
8.122	1.315	-10.728	13.029	0.369	-0.344	0.049
8.124	1.291	-10.728	13.035	0.360	-0.328	0.057
8.127	1.279	-10.709	13.035	0.377	-0.336	0.057
8.129	1.279	-10.715	13.053	0.369	-0.344	0.066
8.132	1.260	-10.697	13.065	0.369	-0.336	0.049
8.134	1.236	-10.703	13.059	0.369	-0.336	0.049
8.136	1.224	-10.697	13.078	0.369	-0.336	0.066
8.139	1.212	-10.685	13.084	0.360	-0.344	0.057
8.141	1.193	-10.673	13.096	0.377	-0.344	0.074
8.144	1.175	-10.667	13.096	0.369	-0.344	0.049
8.146	1.157	-10.661	13.108	0.377	-0.352	0.057
8.149	1.151	-10.667	13.108	0.360	-0.336	0.057
8.151	1.132	-10.661	13.108	0.369	-0.336	0.066
8.154	1.114	-10.655	13.114	0.369	-0.328	0.057
8.156	1.084	-10.655	13.114	0.360	-0.336	0.057
8.158	1.072	-10.655	13.120	0.377	-0.336	0.066
8.161	1.059	-10.642	13.120	0.360	-0.336	0.066
8.163	1.035	-10.648	13.132	0.377	-0.344	0.066
8.166	1.023	-10.642	13.139	0.360	-0.336	0.066
8.168	0.992	-10.636	13.139	0.360	-0.328	0.057
8.171	0.980	-10.642	13.145	0.352	-0.344	0.066
8.173	0.962	-10.636	13.145	0.360	-0.336	0.066
8.176	0.950	-10.642	13.151	0.352	-0.336	0.074
8.178	0.925	-10.630	13.163	0.360	-0.336	0.066
8.181	0.919	-10.624	13.163	0.360	-0.336	0.057
8.183	0.895	-10.618	13.175	0.369	-0.352	0.066
8.185	0.877	-10.618	13.175	0.377	-0.336	0.082
8.188	0.858	-10.606	13.187	0.369	-0.336	0.074
8.190	0.846	-10.606	13.193	0.360	-0.344	0.074
8.193	0.828	-10.606	13.187	0.352	-0.344	0.074
8.195	0.810	-10.588	13.199	0.344	-0.336	0.074
8.198	0.810	-10.588	13.206	0.360	-0.352	0.074
8.200	0.785	-10.581	13.224	0.377	-0.336	0.074
8.203	0.767	-10.575	13.224	0.369	-0.336	0.074
8.205	0.761	-10.563	13.242	0.369	-0.352	0.074
8.207	0.737	-10.563	13.236	0.360	-0.336	0.074
8.210	0.725	-10.551	13.242	0.352	-0.336	0.074
8.212	0.712	-10.551	13.254	0.377	-0.352	0.066
8.215	0.700	-10.545	13.260	0.369	-0.344	0.074
8.217	0.682	-10.533	13.266	0.369	-0.344	0.082
8.220	0.658	-10.539	13.272	0.360	-0.344	0.074
8.222	0.645	-10.527	13.279	0.369	-0.352	0.066
8.225	0.633	-10.521	13.272	0.352	-0.336	0.074
8.227	0.627	-10.521	13.272	0.344	-0.344	0.066
8.230	0.597	-10.508	13.285	0.344	-0.336	0.066
8.232	0.591	-10.514	13.291	0.360	-0.344	0.074
8.234	0.572	-10.502	13.303	0.360	-0.328	0.074
8.237	0.554	-10.508	13.291	0.360	-0.336	0.074
8.239	0.530	-10.502	13.297	0.352	-0.344	0.082
8.242	0.518	-10.496	13.303	0.336	-0.344	0.082
8.244	0.499	-10.490	13.309	0.344	-0.344	0.074
8.247	0.481	-10.484	13.309	0.344	-0.344	0.090
8.249	0.469	-10.472	13.315	0.336	-0.344	0.082
8.252	0.457	-10.472	13.327	0.352	-0.336	0.082
8.254	0.432	-10.472	13.327	0.360	-0.352	0.074
8.256	0.408	-10.472	13.333	0.360	-0.344	0.066
8.259	0.408	-10.454	13.339	0.336	-0.344	0.090
8.261	0.390	-10.448	13.339	0.360	-0.344	0.090
8.264	0.371	-10.448	13.339	0.352	-0.336	0.082
8.266	0.365	-10.441	13.346	0.344	-0.344	0.074
8.269	0.341	-10.429	13.352	0.336	-0.344	0.066
8.271	0.329	-10.423	13.358	0.352	-0.352	0.074
8.274	0.311	-10.423	13.358	0.344	-0.336	0.090
8.276	0.292	-10.411	13.364	0.352	-0.344	0.082
8.279	0.286	-10.405	13.370	0.352	-0.344	0.074
8.281	0.274	-10.405	13.364	0.352	-0.336	0.082
8.283	0.256	-10.393	13.382	0.352	-0.336	0.090
8.286	0.237	-10.387	13.382	0.352	-0.344	0.074
8.288	0.219	-10.381	13.388	0.360	-0.344	0.082
8.291	0.207	-10.381	13.388	0.360	-0.344	0.082
8.293	0.189	-10.387	13.388	0.360	-0.352	0.082
8.296	0.170	-10.381	13.406	0.328	-0.336	0.082
8.298	0.158	-10.368	13.394	0.360	-0.344	0.082
8.301	0.140	-10.368	13.406	0.369	-0.344	0.090
8.303	0.122	-10.356	13.400	0.344	-0.336	0.082
8.305	0.110	-10.356	13.406	0.344	-0.344	0.082
8.308	0.104	-10.350	13.400	0.336	-0.344	0.082
8.310	0.085	-10.350	13.419	0.336	-0.344	0.082
8.313	0.067	-10.350	13.431	0.352	-0.352	0.082
8.315	0.055	-10.332	13.425	0.319	-0.344	0.090
8.318	0.043	-10.332	13.431	0.344	-0.352	0.074
8.320	0.018	-10.332	13.431	0.352	-0.344	0.082
8.323	0.006	-10.320	13.431	0.352	-0.344	0.098
8.325	-0.012	-10.320	13.437	0.352	-0.336	0.090
8.328	-0.018	-10.320	13.437	0.360	-0.344	0.082
8.330	-0.030	-10.301	13.437	0.352	-0.352	0.098
8.332	-0.043	-10.301	13.443	0.336	-0.352	0.082
8.335	-0.067	-10.289	13.461	0.344	-0.344	0.090
8.337	-0.073	-10.283	13.455	0.344	-0.336	0.098
8.340	-0.097	-10.289	13.455	0.360	-0.344	0.090
8.342	-0.116	-10.277	13.461	0.344	-0.344	0.082
8.345	-0.122	-10.271	13.461	0.336	-0.336	0.082
8.347	-0.140	-10.271	13.473	0.336	-0.328	0.090
8.350	-0.146	-10.277	13.479	0.352	-0.344	0.090
8.352	-0.177	-10.265	13.473	0.336	-0.344	0.098
8.354	-0.177	-10.259	13.479	0.352	-0.352	0.090
8.357	-0.201	-10.247	13.479	0.352	-0.344	0.090
8.359	-0.219	-10.253	13.492	0.344	-0.344	0.098
8.362	-0.225	-10.247	13.479	0.344	-0.352	0.090
8.364	-0.250	-10.234	13.486	0.352	-0.344	0.098
8.367	-0.262	-10.234	13.492	0.352	-0.344	0.098
8.369	-0.280	-10.228	13.498	0.344	-0.352	0.098
8.372	-0.292	-10.222	13.498	0.336	-0.344	0.098
8.374	-0.304	-10.222	13.504	0.344	-0.344	0.098
8.377	-0.323	-10.216	13.510	0.336	-0.344	0.098
8.379	-0.341	-10.204	13.510	0.344	-0.336	0.098
8.381	-0.341	-10.204	13.516	0.344	-0.352	0.090
8.384	-0.365	-10.198	13.510	0.344	-0.344	0.098
8.386	-0.384	-10.192	13.516	0.344	-0.344	0.106
8.389	-0.390	-10.186	13.522	0.344	-0.352	0.098
8.391	-0.408	-10.186	13.528	0.344	-0.352	0.098
8.394	-0.432	-10.186	13.528	0.344	-0.336	0.115
8.396	-0.444	-10.167	13.534	0.336	-0.336	0.106
8.399	-0.457	-10.174	13.540	0.328	-0.352	0.098
8.401	-0.469	-10.167	13.540	0.328	-0.352	0.098
8.403	-0.487	-10.161	13.546	0.328	-0.352	0.106
8.406	-0.499	-10.161	13.540	0.328	-0.344	0.098
8.408	-0.524	-10.155	13.546	0.336	-0.344	0.090
8.411	-0.530	-10.143	13.553	0.328	-0.344	0.106
8.413	-0.554	-10.149	13.565	0.352	-0.352	0.098
8.416	-0.572	-10.137	13.553	0.319	-0.336	0.098
8.418	-0.578	-10.125	13.571	0.336	-0.352	0.106
8.421	-0.597	-10.131	13.559	0.344	-0.352	0.115
8.423	-0.615	-10.113	13.577	0.328	-0.344	0.106
8.426	-0.633	-10.113	13.571	0.336	-0.344	0.106
8.428	-0.633	-10.100	13.577	0.319	-0.352	0.098
8.430	-0.658	-10.107	13.583	0.328	-0.344	0.098
8.433	-0.670	-10.100	13.583	0.336	-0.352	0.098
8.435	-0.682	-10.088	13.595	0.336	-0.344	0.098
8.438	-0.700	-10.094	13.595	0.336	-0.352	0.098
8.440	-0.718	-10.076	13.601	0.319	-0.352	0.115
8.443	-0.737	-10.070	13.601	0.328	-0.352	0.098
8.445	-0.755	-10.070	13.601	0.328	-0.344	0.115
8.448	-0.773	-10.064	13.607	0.336	-0.352	0.098
8.450	-0.779	-10.058	13.626	0.336	-0.344	0.106
8.452	-0.798	-10.052	13.613	0.319	-0.352	0.106
8.455	-0.816	-10.052	13.620	0.328	-0.352	0.098
8.457	-0.834	-10.046	13.620	0.336	-0.336	0.106
8.460	-0.846	-10.034	13.632	0.319	-0.344	0.115
8.462	-0.865	-10.040	13.632	0.319	-0.352	0.115
8.465	-0.871	-10.027	13.632	0.344	-0.336	0.098
8.467	-0.889	-10.015	13.638	0.344	-0.352	0.115
8.470	-0.907	-10.021	13.632	0.336	-0.352	0.123
8.472	-0.925	-10.009	13.644	0.344	-0.344	0.106
8.475	-0.944	-10.003	13.656	0.328	-0.352	0.106
8.477	-0.956	-9.991	13.650	0.311	-0.344	0.115
8.479	-0.968	-9.985	13.644	0.328	-0.344	0.115
8.482	-0.986	-9.985	13.650	0.311	-0.352	0.123
8.484	-0.998	-9.985	13.656	0.328	-0.352	0.115
8.487	-1.017	-9.979	13.668	0.328	-0.352	0.123
8.489	-1.023	-9.960	13.662	0.328	-0.360	0.115
8.492	-1.047	-9.954	13.662	0.311	-0.352	0.115
8.494	-1.059	-9.954	13.674	0.336	-0.352	0.115
8.497	-1.072	-9.948	13.680	0.328	-0.344	0.106
8.499	-1.096	-9.954	13.680	0.328	-0.344	0.123
8.501	-1.108	-9.948	13.686	0.319	-0.352	0.106
8.504	-1.120	-9.936	13.693	0.336	-0.352	0.115
8.506	-1.132	-9.930	13.686	0.328	-0.344	0.115
8.509	-1.151	-9.930	13.693	0.319	-0.352	0.123
8.511	-1.169	-9.918	13.699	0.328	-0.360	0.123
8.514	-1.187	-9.918	13.699	0.319	-0.344	0.115
8.516	-1.199	-9.912	13.699	0.319	-0.352	0.123
8.519	-1.205	-9.906	13.705	0.328	-0.360	0.115
8.521	-1.224	-9.900	13.717	0.319	-0.360	0.115
8.524	-1.236	-9.893	13.711	0.328	-0.344	0.123
8.526	-1.254	-9.887	13.711	0.295	-0.352	0.123
8.528	-1.266	-9.887	13.717	0.328	-0.352	0.123
8.531	-1.285	-9.887	13.723	0.328	-0.352	0.131
8.533	-1.291	-9.881	13.723	0.328	-0.344	0.115
8.536	-1.315	-9.869	13.717	0.311	-0.344	0.123
8.538	-1.321	-9.863	13.735	0.303	-0.344	0.115
8.541	-1.346	-9.851	13.741	0.311	-0.352	0.123
8.543	-1.370	-9.851	13.735	0.319	-0.344	0.115
8.546	-1.376	-9.845	13.735	0.328	-0.360	0.123
8.548	-1.388	-9.845	13.741	0.336	-0.352	0.131
8.550	-1.406	-9.839	13.747	0.319	-0.360	0.115
8.553	-1.412	-9.833	13.741	0.328	-0.360	0.115
8.555	-1.437	-9.833	13.753	0.328	-0.336	0.123
8.558	-1.455	-9.827	13.747	0.303	-0.352	0.123
8.560	-1.461	-9.820	13.747	0.328	-0.360	0.123
8.563	-1.479	-9.820	13.760	0.319	-0.352	0.123
8.565	-1.492	-9.808	13.760	0.328	-0.352	0.123
8.568	-1.510	-9.808	13.760	0.328	-0.352	0.131
8.570	-1.534	-9.796	13.760	0.328	-0.360	0.131
8.573	-1.540	-9.790	13.778	0.311	-0.352	0.123
8.575	-1.553	-9.790	13.766	0.328	-0.352	0.131
8.577	-1.577	-9.784	13.784	0.319	-0.352	0.123
8.580	-1.583	-9.784	13.778	0.328	-0.360	0.123
8.582	-1.595	-9.772	13.778	0.319	-0.352	0.123
8.585	-1.613	-9.766	13.778	0.311	-0.352	0.131
8.587	-1.632	-9.766	13.790	0.311	-0.360	0.131
8.590	-1.638	-9.766	13.796	0.311	-0.369	0.123
8.592	-1.656	-9.760	13.790	0.319	-0.344	0.139
8.595	-1.668	-9.753	13.802	0.311	-0.352	0.131
8.597	-1.693	-9.747	13.802	0.319	-0.352	0.131
8.599	-1.693	-9.735	13.802	0.303	-0.360	0.123
8.602	-1.711	-9.735	13.808	0.303	-0.344	0.123
8.604	-1.729	-9.729	13.808	0.295	-0.344	0.139
8.607	-1.753	-9.723	13.814	0.319	-0.344	0.123
8.609	-1.753	-9.723	13.814	0.311	-0.352	0.131
8.612	-1.772	-9.717	13.814	0.311	-0.352	0.147
8.614	-1.790	-9.717	13.820	0.295	-0.360	0.131
8.617	-1.796	-9.711	13.814	0.303	-0.344	0.123
8.619	-1.814	-9.705	13.833	0.319	-0.352	0.131
8.622	-1.826	-9.699	13.839	0.319	-0.344	0.131
8.624	-1.845	-9.699	13.845	0.311	-0.352	0.131
8.626	-1.869	-9.693	13.839	0.319	-0.352	0.139
8.629	-1.875	-9.693	13.851	0.303	-0.352	0.131
8.631	-1.887	-9.680	13.845	0.311	-0.360	0.147
8.634	-1.906	-9.674	13.851	0.303	-0.360	0.139
8.636	-1.924	-9.668	13.851	0.319	-0.352	0.139
8.639	-1.936	-9.674	13.851	0.311	-0.352	0.131
8.641	-1.948	-9.662	13.863	0.319	-0.352	0.139
8.644	-1.973	-9.650	13.869	0.295	-0.352	0.147
8.646	-1.979	-9.656	13.863	0.287	-0.352	0.147
8.648	-1.991	-9.644	13.869	0.303	-0.352	0.131
8.651	-2.009	-9.644	13.875	0.295	-0.344	0.139
8.653	-2.021	-9.626	13.875	0.295	-0.352	0.147
8.656	-2.046	-9.632	13.881	0.303	-0.352	0.147
8.658	-2.046	-9.626	13.875	0.311	-0.352	0.139
8.661	-2.070	-9.626	13.887	0.295	-0.352	0.147
8.663	-2.088	-9.620	13.887	0.295	-0.352	0.139
8.666	-2.100	-9.620	13.887	0.287	-0.352	0.147
8.668	-2.113	-9.613	13.900	0.303	-0.344	0.131
8.671	-2.131	-9.613	13.900	0.303	-0.360	0.131
8.673	-2.149	-9.601	13.900	0.295	-0.352	0.147
8.675	-2.155	-9.595	13.912	0.295	-0.352	0.139
8.678	-2.174	-9.595	13.900	0.287	-0.344	0.131
8.680	-2.192	-9.583	13.912	0.287	-0.360	0.139
8.683	-2.204	-9.577	13.918	0.295	-0.344	0.147
8.685	-2.216	-9.577	13.912	0.295	-0.344	0.147
8.688	-2.228	-9.577	13.918	0.303	-0.344	0.147
8.690	-2.247	-9.565	13.918	0.303	-0.352	0.147
8.693	-2.253	-9.559	13.924	0.287	-0.352	0.131
8.695	-2.265	-9.559	13.930	0.287	-0.352	0.147
8.697	-2.283	-9.553	13.930	0.278	-0.360	0.147
8.700	-2.301	-9.553	13.930	0.278	-0.352	0.156
8.702	-2.314	-9.546	13.936	0.295	-0.352	0.156
8.705	-2.326	-9.534	13.930	0.303	-0.360	0.147
8.707	-2.344	-9.534	13.936	0.295	-0.360	0.147
8.710	-2.356	-9.534	13.942	0.295	-0.369	0.147
8.712	-2.368	-9.534	13.948	0.303	-0.360	0.139
8.715	-2.387	-9.534	13.942	0.303	-0.352	0.164
8.717	-2.387	-9.522	13.948	0.295	-0.352	0.156
8.720	-2.405	-9.522	13.954	0.303	-0.344	0.147
8.722	-2.417	-9.522	13.948	0.287	-0.352	0.147
8.724	-2.435	-9.504	13.960	0.311	-0.344	0.147
8.727	-2.435	-9.504	13.954	0.278	-0.352	0.147
8.729	-2.454	-9.504	13.960	0.287	-0.360	0.156
8.732	-2.472	-9.498	13.960	0.287	-0.360	0.147
8.734	-2.484	-9.504	13.960	0.295	-0.336	0.156
8.737	-2.490	-9.498	13.967	0.303	-0.369	0.156
8.739	-2.508	-9.486	13.967	0.311	-0.360	0.147
8.742	-2.514	-9.486	13.973	0.295	-0.352	0.156
8.744	-2.521	-9.479	13.985	0.303	-0.352	0.156
8.746	-2.539	-9.473	13.973	0.295	-0.352	0.156
8.749	-2.563	-9.479	13.985	0.278	-0.360	0.147
8.751	-2.569	-9.473	13.979	0.295	-0.352	0.156
8.754	-2.581	-9.467	13.979	0.295	-0.352	0.164
8.756	-2.588	-9.461	13.985	0.287	-0.352	0.156
8.759	-2.606	-9.467	13.985	0.295	-0.360	0.164
8.761	-2.624	-9.461	13.991	0.311	-0.352	0.147
8.764	-2.636	-9.449	13.991	0.287	-0.360	0.147
8.766	-2.648	-9.437	13.985	0.303	-0.352	0.156
8.769	-2.667	-9.437	13.991	0.295	-0.352	0.156
8.771	-2.679	-9.431	13.997	0.287	-0.352	0.147
8.773	-2.685	-9.431	13.991	0.303	-0.352	0.156
8.776	-2.697	-9.419	13.997	0.287	-0.352	0.156
8.778	-2.721	-9.425	13.997	0.287	-0.360	0.164
8.781	-2.728	-9.419	14.003	0.295	-0.369	0.156
8.783	-2.740	-9.413	14.003	0.278	-0.360	0.147
8.786	-2.758	-9.394	14.003	0.295	-0.352	0.172
8.788	-2.776	-9.400	13.997	0.295	-0.352	0.164
8.791	-2.795	-9.394	14.003	0.287	-0.344	0.164
8.793	-2.801	-9.382	14.003	0.287	-0.360	0.164
8.795	-2.813	-9.388	14.015	0.287	-0.352	0.164
8.798	-2.837	-9.382	14.009	0.278	-0.369	0.156
8.800	-2.843	-9.376	14.009	0.287	-0.352	0.156
8.803	-2.861	-9.370	14.021	0.287	-0.352	0.172
8.805	-2.868	-9.370	14.015	0.295	-0.360	0.164
8.808	-2.892	-9.358	14.009	0.278	-0.352	0.164
8.810	-2.904	-9.358	14.015	0.270	-0.352	0.172
8.813	-2.916	-9.352	14.021	0.270	-0.352	0.164
8.815	-2.928	-9.346	14.021	0.287	-0.360	0.164
8.818	-2.947	-9.346	14.027	0.295	-0.352	0.172
8.820	-2.959	-9.333	14.021	0.278	-0.360	0.164
8.822	-2.965	-9.321	14.021	0.278	-0.344	0.172
8.825	-2.977	-9.327	14.021	0.287	-0.360	0.172
8.827	-2.989	-9.321	14.021	0.287	-0.360	0.164
8.830	-3.002	-9.315	14.034	0.287	-0.352	0.172
8.832	-3.026	-9.303	14.034	0.287	-0.344	0.164
8.835	-3.038	-9.303	14.034	0.278	-0.369	0.164
8.837	-3.050	-9.297	14.034	0.287	-0.360	0.164
8.840	-3.062	-9.291	14.040	0.270	-0.360	0.172
8.842	-3.075	-9.285	14.034	0.278	-0.360	0.172
8.844	-3.087	-9.272	14.034	0.278	-0.352	0.172
8.847	-3.105	-9.279	14.040	0.295	-0.360	0.172
8.849	-3.111	-9.266	14.040	0.270	-0.352	0.172
8.852	-3.129	-9.266	14.046	0.287	-0.352	0.164
8.854	-3.148	-9.260	14.052	0.270	-0.352	0.180
8.857	-3.160	-9.254	14.046	0.270	-0.360	0.164
8.859	-3.172	-9.254	14.052	0.287	-0.360	0.172
8.862	-3.178	-9.248	14.046	0.270	-0.360	0.164
8.864	-3.196	-9.236	14.046	0.278	-0.360	0.172
8.867	-3.215	-9.236	14.052	0.270	-0.336	0.172
8.869	-3.221	-9.224	14.052	0.262	-0.352	0.172
8.871	-3.245	-9.224	14.052	0.262	-0.352	0.172
8.874	-3.245	-9.224	14.052	0.262	-0.360	0.172
8.876	-3.263	-9.212	14.052	0.262	-0.352	0.172
8.879	-3.276	-9.205	14.064	0.270	-0.352	0.172
8.881	-3.294	-9.205	14.058	0.270	-0.344	0.180
8.884	-3.300	-9.193	14.058	0.254	-0.360	0.180
8.886	-3.318	-9.199	14.052	0.270	-0.352	0.180
8.889	-3.330	-9.181	14.058	0.262	-0.360	0.180
8.891	-3.342	-9.181	14.064	0.262	-0.360	0.180
8.893	-3.361	-9.181	14.064	0.246	-0.352	0.180
8.896	-3.373	-9.175	14.058	0.254	-0.352	0.172
8.898	-3.385	-9.163	14.070	0.270	-0.336	0.180
8.901	-3.391	-9.157	14.058	0.254	-0.352	0.188
8.903	-3.409	-9.151	14.064	0.262	-0.360	0.180
8.906	-3.428	-9.151	14.058	0.270	-0.369	0.180
8.908	-3.434	-9.145	14.058	0.262	-0.352	0.172
8.911	-3.452	-9.132	14.058	0.278	-0.352	0.172
8.913	-3.458	-9.139	14.064	0.262	-0.352	0.180
8.916	-3.476	-9.126	14.058	0.270	-0.352	0.180
8.918	-3.489	-9.120	14.070	0.278	-0.369	0.188
8.920	-3.501	-9.108	14.052	0.278	-0.360	0.180
8.923	-3.519	-9.102	14.064	0.270	-0.352	0.180
8.925	-3.531	-9.102	14.064	0.278	-0.352	0.172
8.928	-3.537	-9.102	14.058	0.262	-0.352	0.188
8.930	-3.549	-9.096	14.070	0.262	-0.360	0.172
8.933	-3.562	-9.090	14.058	0.262	-0.352	0.180
8.935	-3.586	-9.084	14.070	0.278	-0.360	0.180
8.938	-3.598	-9.072	14.064	0.262	-0.344	0.172
8.940	-3.610	-9.078	14.070	0.254	-0.360	0.180
8.942	-3.610	-9.059	14.076	0.254	-0.360	0.180
8.945	-3.629	-9.059	14.064	0.254	-0.360	0.188
8.947	-3.641	-9.053	14.064	0.246	-0.360	0.180
8.950	-3.653	-9.053	14.064	0.270	-0.352	0.180
8.952	-3.671	-9.047	14.064	0.254	-0.360	0.180
8.955	-3.690	-9.047	14.064	0.254	-0.360	0.188
8.957	-3.702	-9.035	14.070	0.262	-0.360	0.180
8.960	-3.708	-9.029	14.070	0.262	-0.352	0.180
8.962	-3.720	-9.023	14.070	0.262	-0.352	0.164
8.965	-3.738	-9.017	14.070	0.262	-0.352	0.197
8.967	-3.756	-9.011	14.070	0.246	-0.360	0.188
8.969	-3.769	-9.011	14.082	0.270	-0.352	0.188
8.972	-3.781	-9.017	14.064	0.254	-0.352	0.180
8.974	-3.793	-9.011	14.076	0.270	-0.352	0.197
8.977	-3.817	-8.998	14.070	0.254	-0.352	0.188
8.979	-3.823	-8.992	14.070	0.254	-0.369	0.188
8.982	-3.842	-8.992	14.076	0.254	-0.352	0.197
8.984	-3.854	-8.980	14.070	0.246	-0.360	0.188
8.987	-3.872	-8.980	14.076	0.246	-0.360	0.180
8.989	-3.890	-8.974	14.076	0.246	-0.360	0.197
8.991	-3.884	-8.962	14.076	0.254	-0.360	0.188
8.994	-3.903	-8.968	14.070	0.238	-0.369	0.188
8.996	-3.915	-8.968	14.070	0.246	-0.360	0.188
8.999	-3.933	-8.950	14.082	0.238	-0.352	0.197
9.001	-3.945	-8.956	14.076	0.238	-0.360	0.180
9.004	-3.963	-8.944	14.082	0.238	-0.360	0.205
9.006	-3.976	-8.938	14.082	0.246	-0.360	0.188
9.009	-3.982	-8.932	14.076	0.246	-0.360	0.188
9.011	-3.994	-8.932	14.070	0.246	-0.360	0.188
9.014	-4.012	-8.925	14.082	0.238	-0.369	0.197
9.016	-4.024	-8.919	14.070	0.246	-0.352	0.205
9.018	-4.043	-8.919	14.070	0.254	-0.369	0.197
9.021	-4.049	-8.901	14.076	0.246	-0.352	0.188
9.023	-4.073	-8.907	14.082	0.254	-0.352	0.188
9.026	-4.085	-8.895	14.082	0.262	-0.360	0.188
9.028	-4.097	-8.889	14.082	0.238	-0.352	0.188
9.031	-4.116	-8.895	14.076	0.246	-0.352	0.213
9.033	-4.128	-8.883	14.076	0.246	-0.360	0.197
9.036	-4.140	-8.877	14.076	0.238	-0.360	0.188
9.038	-4.152	-8.877	14.076	0.254	-0.352	0.197
9.040	-4.177	-8.865	14.076	0.254	-0.352	0.197
9.043	-4.170	-8.865	14.070	0.246	-0.369	0.205
9.045	-4.189	-8.858	14.076	0.246	-0.352	0.188
9.048	-4.213	-8.858	14.070	0.238	-0.344	0.213
9.050	-4.231	-8.858	14.076	0.246	-0.360	0.188
9.053	-4.237	-8.840	14.082	0.254	-0.360	0.197
9.055	-4.256	-8.834	14.076	0.246	-0.360	0.205
9.058	-4.274	-8.828	14.076	0.229	-0.360	0.205
9.060	-4.280	-8.834	14.076	0.262	-0.352	0.205
9.063	-4.304	-8.828	14.070	0.238	-0.352	0.197
9.065	-4.317	-8.822	14.064	0.262	-0.352	0.188
9.067	-4.317	-8.816	14.070	0.238	-0.360	0.197
9.070	-4.329	-8.810	14.070	0.246	-0.344	0.197
9.072	-4.347	-8.804	14.064	0.246	-0.360	0.205
9.075	-4.365	-8.798	14.058	0.246	-0.360	0.188
9.077	-4.384	-8.791	14.070	0.254	-0.352	0.205
9.080	-4.402	-8.785	14.058	0.254	-0.360	0.188
9.082	-4.402	-8.773	14.064	0.246	-0.369	0.205
9.085	-4.420	-8.767	14.058	0.246	-0.352	0.205
9.087	-4.438	-8.761	14.058	0.238	-0.360	0.205
9.089	-4.457	-8.761	14.058	0.254	-0.360	0.205
9.092	-4.463	-8.755	14.052	0.238	-0.360	0.205
9.094	-4.481	-8.749	14.058	0.246	-0.360	0.197
9.097	-4.499	-8.743	14.046	0.254	-0.352	0.197
9.099	-4.511	-8.737	14.064	0.238	-0.360	0.205
9.102	-4.524	-8.731	14.046	0.238	-0.360	0.213
9.104	-4.530	-8.731	14.046	0.246	-0.352	0.205
9.107	-4.554	-8.718	14.052	0.246	-0.360	0.213
9.109	-4.560	-8.712	14.046	0.246	-0.369	0.205
9.112	-4.572	-8.706	14.040	0.238	-0.360	0.213
9.114	-4.597	-8.700	14.046	0.254	-0.352	0.205
9.116	-4.609	-8.700	14.046	0.246	-0.352	0.197
9.119	-4.621	-8.700	14.040	0.246	-0.352	0.205
9.121	-4.639	-8.688	14.040	0.246	-0.360	0.213
9.124	-4.651	-8.688	14.040	0.246	-0.352	0.213
9.126	-4.670	-8.682	14.040	0.246	-0.352	0.213
9.129	-4.688	-8.664	14.034	0.246	-0.360	0.197
9.131	-4.694	-8.658	14.040	0.238	-0.369	0.221
9.134	-4.712	-8.664	14.027	0.246	-0.360	0.221
9.136	-4.731	-8.658	14.040	0.246	-0.352	0.213
9.138	-4.743	-8.651	14.034	0.229	-0.360	0.205
9.141	-4.755	-8.639	14.034	0.238	-0.360	0.213
9.143	-4.773	-8.645	14.040	0.254	-0.369	0.213
9.146	-4.791	-8.639	14.034	0.254	-0.369	0.213
9.148	-4.804	-8.627	14.034	0.229	-0.352	0.205
9.151	-4.816	-8.633	14.034	0.238	-0.360	0.213
9.153	-4.822	-8.621	14.021	0.238	-0.360	0.213
9.156	-4.852	-8.621	14.034	0.238	-0.360	0.213
9.158	-4.865	-8.609	14.027	0.221	-0.360	0.205
9.161	-4.883	-8.609	14.027	0.221	-0.360	0.221
9.163	-4.889	-8.609	14.021	0.213	-0.360	0.205
9.165	-4.901	-8.597	14.021	0.213	-0.352	0.213
9.168	-4.919	-8.591	14.015	0.246	-0.360	0.213
9.170	-4.932	-8.578	14.021	0.221	-0.360	0.213
9.173	-4.950	-8.578	14.021	0.238	-0.360	0.221
9.175	-4.968	-8.584	14.021	0.246	-0.360	0.205
9.178	-4.980	-8.584	14.027	0.229	-0.352	0.221
9.180	-4.992	-8.566	14.021	0.229	-0.360	0.229
9.183	-5.005	-8.554	14.015	0.238	-0.344	0.213
